parameter,sparsity,top1,top5,loss
module.layer3.2.conv2.weight,0.45,74.88,92.366,1.007985245816562
module.layer3.2.conv2.weight,0.5,74.57400000000001,92.142,1.0231264646412168
module.layer3.2.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.2.conv3.weight,0.05,76.076,92.86999999999999,0.9658319840625846
module.layer3.2.conv3.weight,0.1,76.058,92.898,0.9680370671712619
module.layer3.2.conv3.weight,0.15000000000000002,76.064,92.876,0.9695597740308358
module.layer3.2.conv3.weight,0.2,76.01,92.876,0.9713810268713504
module.layer3.2.conv3.weight,0.25,75.966,92.81200000000001,0.9739112689026764
module.layer3.2.conv3.weight,0.30000000000000004,75.856,92.80000000000001,0.9776264067967332
module.layer3.2.conv3.weight,0.35000000000000003,75.77000000000001,92.782,0.9793802074023656
module.layer3.2.conv3.weight,0.4,75.704,92.73599999999999,0.9823789858088203
module.layer3.2.conv3.weight,0.45,75.628,92.69800000000001,0.9874243092324051
module.layer3.2.conv3.weight,0.5,75.47,92.584,0.9941450587036659
module.layer3.3.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.3.conv1.weight,0.05,76.05199999999999,92.854,0.9672309211170188
module.layer3.3.conv1.weight,0.1,76.0,92.862,0.971594920039785
module.layer3.3.conv1.weight,0.15000000000000002,75.858,92.84599999999999,0.9759238329620991
module.layer3.3.conv1.weight,0.2,75.788,92.794,0.9799342356926326
module.layer3.3.conv1.weight,0.25,75.664,92.71199999999999,0.9868303231742916
module.layer3.3.conv1.weight,0.30000000000000004,75.44800000000001,92.566,0.997164914802629
module.layer3.3.conv1.weight,0.35000000000000003,75.168,92.44200000000001,1.0106435110982583
module.layer3.3.conv1.weight,0.4,74.988,92.306,1.0185190551743215
module.layer3.3.conv1.weight,0.45,74.83999999999999,92.188,1.0264643902073107
module.layer3.3.conv1.weight,0.5,74.7,92.08800000000001,1.0364262275397775
module.layer3.3.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.3.conv2.weight,0.05,76.022,92.808,0.9676625841886412
module.layer3.3.conv2.weight,0.1,75.82,92.792,0.9736834481662636
module.layer3.3.conv2.weight,0.15000000000000002,75.736,92.726,0.9789236883575819
module.layer3.3.conv2.weight,0.2,75.464,92.58999999999999,0.9897794537246225
module.layer3.3.conv2.weight,0.25,75.318,92.57,0.9949841195223281
module.layer3.3.conv2.weight,0.30000000000000004,75.198,92.464,1.0017243420743207
module.layer3.3.conv2.weight,0.35000000000000003,75.006,92.412,1.0079616335581758
module.layer3.3.conv2.weight,0.4,74.856,92.294,1.0192331128886765
module.layer3.3.conv2.weight,0.45,74.52799999999999,92.14,1.030934373258936
module.layer3.3.conv2.weight,0.5,74.278,91.946,1.04510385771187
module.layer3.3.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.3.conv3.weight,0.05,76.126,92.86,0.9650276996651469
module.layer3.3.conv3.weight,0.1,76.098,92.842,0.9651636611290126
module.layer3.3.conv3.weight,0.15000000000000002,76.05,92.86999999999999,0.9664237293205701
module.layer3.3.conv3.weight,0.2,76.054,92.876,0.968392280595643
module.layer3.3.conv3.weight,0.25,76.012,92.842,0.970424373843232
module.layer3.3.conv3.weight,0.30000000000000004,75.928,92.822,0.9723988493182223
module.layer3.3.conv3.weight,0.35000000000000003,75.868,92.806,0.9749150700411023
module.layer3.3.conv3.weight,0.4,75.87,92.75999999999999,0.9775160366327179
module.layer3.3.conv3.weight,0.45,75.784,92.768,0.9805781351668494
module.layer3.3.conv3.weight,0.5,75.79599999999999,92.72399999999999,0.9821375484521293
module.layer3.4.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.4.conv1.weight,0.05,75.958,92.852,0.9707729078981338
module.layer3.4.conv1.weight,0.1,75.926,92.842,0.9745264629624331
module.layer3.4.conv1.weight,0.15000000000000002,75.79,92.73599999999999,0.9820926417501608
module.layer3.4.conv1.weight,0.2,75.506,92.662,0.990671943797141
module.layer3.4.conv1.weight,0.25,75.362,92.56,0.9998092267434208
module.layer3.4.conv1.weight,0.30000000000000004,75.252,92.464,1.0118998679883624
module.layer3.4.conv1.weight,0.35000000000000003,74.91,92.308,1.0283412074252054
module.layer3.4.conv1.weight,0.4,74.634,92.11399999999999,1.0410314060899681
module.layer3.4.conv1.weight,0.45,74.39,91.91,1.0556378165373999
module.layer3.4.conv1.weight,0.5,74.16,91.804,1.0647825668660966
module.layer3.4.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.4.conv2.weight,0.05,76.028,92.826,0.9699842729890834
module.layer3.4.conv2.weight,0.1,75.95,92.828,0.9719456350620915
module.layer3.4.conv2.weight,0.15000000000000002,75.708,92.726,0.9797904483061665
module.layer3.4.conv2.weight,0.2,75.646,92.662,0.9835705510055528
module.layer3.4.conv2.weight,0.25,75.38,92.514,0.9943041349095958
module.layer3.4.conv2.weight,0.30000000000000004,75.136,92.384,1.0046290529473703
module.layer3.4.conv2.weight,0.35000000000000003,75.008,92.30000000000001,1.0104411206379234
module.layer3.4.conv2.weight,0.4,74.76400000000001,92.12400000000001,1.0218490987864075
module.layer3.4.conv2.weight,0.45,74.366,91.962,1.0363766772254388
module.layer3.4.conv2.weight,0.5,73.676,91.602,1.0667164083190113
module.layer3.4.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.4.conv3.weight,0.05,76.106,92.872,0.964855870574104
module.layer3.4.conv3.weight,0.1,76.05,92.876,0.9654396832445448
module.layer3.4.conv3.weight,0.15000000000000002,75.956,92.852,0.968098088338667
module.layer3.4.conv3.weight,0.2,75.91799999999999,92.84599999999999,0.9696684817270358
module.layer3.4.conv3.weight,0.25,75.928,92.85600000000001,0.9708511539715896
module.layer3.4.conv3.weight,0.30000000000000004,75.856,92.854,0.972894585710399
module.layer3.4.conv3.weight,0.35000000000000003,75.86,92.85799999999999,0.9759889332463548
module.layer3.4.conv3.weight,0.4,75.78,92.784,0.9785844093682812
module.layer3.4.conv3.weight,0.45,75.682,92.754,0.982491150194285
module.layer3.4.conv3.weight,0.5,75.606,92.682,0.9880777105536995
module.layer3.5.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.5.conv1.weight,0.05,75.926,92.798,0.9710209958103239
module.layer3.5.conv1.weight,0.1,75.68599999999999,92.706,0.9788274871451516
module.layer3.5.conv1.weight,0.15000000000000002,75.596,92.646,0.9845531354753339
module.layer3.5.conv1.weight,0.2,75.424,92.538,0.9935152600614392
module.layer3.5.conv1.weight,0.25,75.18199999999999,92.34599999999999,1.0075640448806236
module.layer3.5.conv1.weight,0.30000000000000004,74.83800000000001,92.2,1.021532102506987
module.layer3.5.conv1.weight,0.35000000000000003,74.514,92.006,1.0346408500811277
module.layer3.5.conv1.weight,0.4,74.33000000000001,91.89,1.0447048462015025
module.layer3.5.conv1.weight,0.45,74.146,91.768,1.053496342076331
module.layer3.5.conv1.weight,0.5,73.646,91.52799999999999,1.0740979883287631
module.layer3.5.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.5.conv2.weight,0.05,75.998,92.918,0.9653302145247556
module.layer3.5.conv2.weight,0.1,75.848,92.826,0.9723002608029214
module.layer3.5.conv2.weight,0.15000000000000002,75.698,92.75999999999999,0.9797882666545261
module.layer3.5.conv2.weight,0.2,75.28200000000001,92.61200000000001,0.991536684030173
module.layer3.5.conv2.weight,0.25,75.168,92.572,0.9951652087727368
module.layer3.5.conv2.weight,0.30000000000000004,75.078,92.472,1.0034233816728295
module.layer3.5.conv2.weight,0.35000000000000003,74.83800000000001,92.384,1.013210628865933
module.layer3.5.conv2.weight,0.4,74.462,92.20200000000001,1.0288722234569039
module.layer3.5.conv2.weight,0.45,74.07000000000001,91.948,1.0470701186936726
module.layer3.5.conv2.weight,0.5,73.854,91.796,1.0605612496028145
module.layer3.5.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.5.conv3.weight,0.05,76.044,92.848,0.9663973350305944
module.layer3.5.conv3.weight,0.1,75.978,92.84400000000001,0.9683438963731941
module.layer3.5.conv3.weight,0.15000000000000002,75.96199999999999,92.836,0.9695205550108633
module.layer3.5.conv3.weight,0.2,75.81,92.78,0.9731556126961902
module.layer3.5.conv3.weight,0.25,75.77000000000001,92.78,0.9747894256546789
module.layer3.5.conv3.weight,0.30000000000000004,75.78,92.73599999999999,0.9779086081045018
module.layer3.5.conv3.weight,0.35000000000000003,75.682,92.666,0.9823050108947311
module.layer3.5.conv3.weight,0.4,75.624,92.64,0.9860117449900325
module.layer3.5.conv3.weight,0.45,75.506,92.58999999999999,0.9931091208543096
module.layer3.5.conv3.weight,0.5,75.252,92.494,1.001836841887966
module.layer4.0.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.0.conv1.weight,0.05,75.452,92.72200000000001,0.980977897969436
module.layer4.0.conv1.weight,0.1,75.06200000000001,92.476,0.99777424723214
module.layer4.0.conv1.weight,0.15000000000000002,74.49600000000001,92.296,1.0166220766093048
module.layer4.0.conv1.weight,0.2,73.66,91.852,1.0479011927940405
module.layer4.0.conv1.weight,0.25,72.994,91.36999999999999,1.0818585154353357
module.layer4.0.conv1.weight,0.30000000000000004,71.96199999999999,90.944,1.122837725342537
module.layer4.0.conv1.weight,0.35000000000000003,71.224,90.57,1.1563155524888813
module.layer4.0.conv1.weight,0.4,69.818,89.60000000000001,1.2258589152170691
module.layer4.0.conv1.weight,0.45,68.00399999999999,88.592,1.3101937196084439
module.layer4.0.conv1.weight,0.5,65.932,87.21799999999999,1.4147236747096998
module.layer4.0.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.0.conv2.weight,0.05,75.824,92.766,0.9820537386196001
module.layer4.0.conv2.weight,0.1,75.442,92.582,0.9957953673236224
module.layer4.0.conv2.weight,0.15000000000000002,75.17,92.49199999999999,1.005282780953816
module.layer4.0.conv2.weight,0.2,74.852,92.304,1.0212704213146044
module.layer4.0.conv2.weight,0.25,74.292,91.964,1.0414224162089585
module.layer4.0.conv2.weight,0.30000000000000004,73.604,91.634,1.0696578053187356
module.layer4.0.conv2.weight,0.35000000000000003,72.89999999999999,91.208,1.0999143880848987
module.layer4.0.conv2.weight,0.4,72.184,90.8,1.1301327659463394
module.layer4.0.conv2.weight,0.45,71.114,90.238,1.173654002346554
module.layer4.0.conv2.weight,0.5,69.95599999999999,89.628,1.222327757398693
module.layer4.0.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.0.conv3.weight,0.05,76.068,92.872,0.974233268703125
module.layer4.0.conv3.weight,0.1,75.902,92.764,0.9797552155748923
module.layer4.0.conv3.weight,0.15000000000000002,75.80799999999999,92.738,0.9865577943166911
module.layer4.0.conv3.weight,0.2,75.632,92.642,0.9941004342114437
module.layer4.0.conv3.weight,0.25,75.39,92.508,1.0038409359296971
module.layer4.0.conv3.weight,0.30000000000000004,75.114,92.41,1.0120449089730275
module.layer4.0.conv3.weight,0.35000000000000003,74.892,92.244,1.023147908704622
module.layer4.0.conv3.weight,0.4,74.56,92.092,1.0372554889442975
module.layer4.0.conv3.weight,0.45,74.076,91.852,1.0547336231993174
module.layer4.0.conv3.weight,0.5,73.584,91.602,1.077762626719718
module.layer4.0.downsample.0.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.0.downsample.0.weight,0.05,76.012,92.872,0.9663943356397199
module.layer4.0.downsample.0.weight,0.1,75.99000000000001,92.866,0.9696360729938869
module.layer4.0.downsample.0.weight,0.15000000000000002,75.91,92.84599999999999,0.9735238836431992
module.layer4.0.downsample.0.weight,0.2,75.782,92.81,0.975955544001594
module.layer4.0.downsample.0.weight,0.25,75.71799999999999,92.726,0.9828369682844804
module.layer4.0.downsample.0.weight,0.30000000000000004,75.58,92.704,0.9846665353647297
module.layer4.0.downsample.0.weight,0.35000000000000003,75.55199999999999,92.65,0.9895600051600107
module.layer4.0.downsample.0.weight,0.4,75.38199999999999,92.586,0.9927099836724144
module.layer4.0.downsample.0.weight,0.45,75.12,92.534,0.9976098318489229
module.layer4.0.downsample.0.weight,0.5,74.932,92.428,1.0028844749440953
module.layer4.1.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.1.conv1.weight,0.05,75.332,92.654,0.98502134539339
module.layer4.1.conv1.weight,0.1,75.018,92.47800000000001,1.0129908440368516
module.layer4.1.conv1.weight,0.15000000000000002,74.4,92.008,1.0427387130199646
module.layer4.1.conv1.weight,0.2,73.52799999999999,91.636,1.0739348117186098
module.layer4.1.conv1.weight,0.25,72.952,91.32000000000001,1.103592288889447
module.layer4.1.conv1.weight,0.30000000000000004,72.392,90.914,1.1367468675788572
module.layer4.1.conv1.weight,0.35000000000000003,71.892,90.664,1.1603467205957496
module.layer4.1.conv1.weight,0.4,71.218,90.34400000000001,1.1915501374371191
module.layer4.1.conv1.weight,0.45,69.674,89.46600000000001,1.2544893468825187
module.layer4.1.conv1.weight,0.5,68.68799999999999,88.822,1.2998564492683022
module.layer4.1.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.1.conv2.weight,0.05,75.53,92.622,0.9798856420176366
module.layer4.1.conv2.weight,0.1,74.52600000000001,92.082,1.0328085240052662
module.layer4.1.conv2.weight,0.15000000000000002,73.35199999999999,91.58800000000001,1.1326180742103231
module.layer4.1.conv2.weight,0.2,72.074,90.818,1.2893840082141816
module.layer4.1.conv2.weight,0.25,70.956,90.19200000000001,1.4188573299622047
module.layer4.1.conv2.weight,0.30000000000000004,68.238,88.714,1.7882773164583712
module.layer4.1.conv2.weight,0.35000000000000003,67.46600000000001,88.27000000000001,1.970356911420823
module.layer4.1.conv2.weight,0.4,66.98200000000001,87.858,2.050041017483691
module.layer4.1.conv2.weight,0.45,64.67,86.59,2.2327518517873735
module.layer4.1.conv2.weight,0.5,62.056,84.88,2.648381370062732
module.layer4.1.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.1.conv3.weight,0.05,76.074,92.872,0.9659452228521812
module.layer4.1.conv3.weight,0.1,75.988,92.842,0.967287575940088
module.layer4.1.conv3.weight,0.15000000000000002,75.934,92.772,0.9751768792618293
module.layer4.1.conv3.weight,0.2,75.866,92.73400000000001,0.9757551226232728
module.layer4.1.conv3.weight,0.25,75.8,92.686,0.981689058548334
module.layer4.1.conv3.weight,0.30000000000000004,75.628,92.642,0.9852055123417963
module.layer4.1.conv3.weight,0.35000000000000003,75.49,92.536,0.9915929486100771
module.layer4.1.conv3.weight,0.4,75.272,92.498,1.0091029061954848
module.layer4.1.conv3.weight,0.45,75.028,92.34400000000001,1.022709506050665
module.layer4.1.conv3.weight,0.5,74.638,92.148,1.0381865026999488
module.layer4.2.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.2.conv1.weight,0.05,75.846,92.826,0.9717933706635113
module.layer4.2.conv1.weight,0.1,75.276,92.472,0.9955067696163846
module.layer4.2.conv1.weight,0.15000000000000002,74.656,92.20200000000001,1.0159382923525204
module.layer4.2.conv1.weight,0.2,74.12,91.932,1.0420076324775516
module.layer4.2.conv1.weight,0.25,73.394,91.662,1.08965770018344
module.layer4.2.conv1.weight,0.30000000000000004,72.66,91.33200000000001,1.1267745362556716
module.layer4.2.conv1.weight,0.35000000000000003,72.174,91.024,1.1684093069361183
module.layer4.2.conv1.weight,0.4,71.224,90.53,1.239526554181868
module.layer4.2.conv1.weight,0.45,70.39800000000001,89.862,1.310148460828528
module.layer4.2.conv1.weight,0.5,69.206,89.23400000000001,1.4035242774656844
module.layer4.2.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.2.conv2.weight,0.05,75.828,92.818,0.9695281652467589
module.layer4.2.conv2.weight,0.1,75.676,92.702,0.975221398989765
module.layer4.2.conv2.weight,0.15000000000000002,75.462,92.52,0.9864033583019457
module.layer4.2.conv2.weight,0.2,74.98400000000001,92.362,1.0007667366643338
module.layer4.2.conv2.weight,0.25,74.54799999999999,92.176,1.0197215826839818
module.layer4.2.conv2.weight,0.30000000000000004,73.988,92.006,1.0427208835525168
module.layer4.2.conv2.weight,0.35000000000000003,73.628,91.768,1.0686493072734802
module.layer4.2.conv2.weight,0.4,73.262,91.602,1.097705980800852
module.layer4.2.conv2.weight,0.45,72.57000000000001,91.266,1.1520085818305306
module.layer4.2.conv2.weight,0.5,71.44800000000001,90.73400000000001,1.2216127002421697
module.layer4.2.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer4.2.conv3.weight,0.05,76.088,92.882,0.9627235708188039
module.layer4.2.conv3.weight,0.1,76.062,92.868,0.9608848703911115
module.layer4.2.conv3.weight,0.15000000000000002,76.032,92.848,0.9586635404551517
module.layer4.2.conv3.weight,0.2,75.888,92.826,0.9583521980260096
module.layer4.2.conv3.weight,0.25,75.874,92.794,0.9590057633361035
module.layer4.2.conv3.weight,0.30000000000000004,75.71799999999999,92.752,0.9618615930025672
module.layer4.2.conv3.weight,0.35000000000000003,75.598,92.702,0.9675871675111806
module.layer4.2.conv3.weight,0.4,75.422,92.648,0.9774525021107828
module.layer4.2.conv3.weight,0.45,75.216,92.584,0.9908461873324553
module.layer4.2.conv3.weight,0.5,74.978,92.554,1.0100993886590002
