parameter,sparsity,top1,top5,loss
module.layer3.1.conv2.weight,0.8500000000000001,87.44000000000001,99.07000000000001,0.638108805567026
module.layer3.1.conv2.weight,0.9,84.05,98.67,0.8867759063839913
module.layer3.2.conv1.weight,0.0,91.71000000000001,99.63,0.35311552211642266
module.layer3.2.conv1.weight,0.05,91.67,99.63,0.3531460575759411
module.layer3.2.conv1.weight,0.1,91.64999999999999,99.63,0.35319627560675143
module.layer3.2.conv1.weight,0.15000000000000002,91.78999999999999,99.63,0.3522477280348539
module.layer3.2.conv1.weight,0.2,91.83,99.64,0.3535042352974415
module.layer3.2.conv1.weight,0.25,91.8,99.64,0.3544263679534197
module.layer3.2.conv1.weight,0.30000000000000004,91.75999999999999,99.64,0.3560378283262254
module.layer3.2.conv1.weight,0.35000000000000003,91.82000000000001,99.65,0.35108339190483095
module.layer3.2.conv1.weight,0.4,91.64,99.64,0.3562864467501639
module.layer3.2.conv1.weight,0.45,91.64999999999999,99.65,0.3545631080865861
module.layer3.2.conv1.weight,0.5,91.75,99.64,0.3555959887802601
module.layer3.2.conv1.weight,0.55,91.52,99.67,0.3645940449088812
module.layer3.2.conv1.weight,0.6000000000000001,91.25999999999999,99.62,0.3777186550199985
module.layer3.2.conv1.weight,0.65,91.25,99.63,0.37397324591875075
module.layer3.2.conv1.weight,0.7000000000000001,91.01,99.63,0.3842186883091927
module.layer3.2.conv1.weight,0.75,90.36999999999999,99.6,0.3905412517488004
module.layer3.2.conv1.weight,0.8,89.39,99.55000000000001,0.42476803660392765
module.layer3.2.conv1.weight,0.8500000000000001,86.21,99.37,0.5242953181266785
module.layer3.2.conv1.weight,0.9,86.33999999999999,98.92,0.47449144721031195
module.layer3.2.conv2.weight,0.0,91.71000000000001,99.63,0.35311552211642266
module.layer3.2.conv2.weight,0.05,91.67,99.63,0.35305842384696007
module.layer3.2.conv2.weight,0.1,91.67,99.63,0.35300487019121646
module.layer3.2.conv2.weight,0.15000000000000002,91.69,99.63,0.3527595680207015
module.layer3.2.conv2.weight,0.2,91.72,99.63,0.352489721775055
module.layer3.2.conv2.weight,0.25,91.68,99.63,0.35236016623675825
module.layer3.2.conv2.weight,0.30000000000000004,91.74,99.63,0.35207080766558646
module.layer3.2.conv2.weight,0.35000000000000003,91.66,99.63,0.3519002515822648
module.layer3.2.conv2.weight,0.4,91.63,99.62,0.35071547292172905
module.layer3.2.conv2.weight,0.45,91.56,99.62,0.34913922362029554
module.layer3.2.conv2.weight,0.5,91.57,99.6,0.34869936518371103
module.layer3.2.conv2.weight,0.55,91.64999999999999,99.62,0.3456020317971707
module.layer3.2.conv2.weight,0.6000000000000001,91.56,99.6,0.34457088597118857
module.layer3.2.conv2.weight,0.65,91.55,99.59,0.3448612663894892
module.layer3.2.conv2.weight,0.7000000000000001,91.3,99.6,0.347290487587452
module.layer3.2.conv2.weight,0.75,91.16,99.58,0.3475395206362009
module.layer3.2.conv2.weight,0.8,91.03999999999999,99.58,0.33911391273140906
module.layer3.2.conv2.weight,0.8500000000000001,90.69,99.52,0.3445874389261006
module.layer3.2.conv2.weight,0.9,89.88000000000001,99.33999999999999,0.3564045205712319
module.fc.weight,0.0,91.71000000000001,99.63,0.35311552211642266
module.fc.weight,0.05,91.72,99.63,0.35300735123455523
module.fc.weight,0.1,91.67,99.61,0.3533356133848429
module.fc.weight,0.15000000000000002,91.53,99.6,0.3546004723757506
module.fc.weight,0.2,91.69,99.63,0.3520196948200465
module.fc.weight,0.25,91.61,99.63,0.3504513178020717
module.fc.weight,0.30000000000000004,91.59,99.61,0.35399933196604244
module.fc.weight,0.35000000000000003,91.21000000000001,99.62,0.36401427350938315
module.fc.weight,0.4,91.12,99.53,0.3672666843980551
module.fc.weight,0.45,90.72,99.44,0.38609807267785073
module.fc.weight,0.5,90.69,99.47,0.37208404801785944
module.fc.weight,0.55,90.66,99.41,0.3657649580389261
module.fc.weight,0.6000000000000001,89.84,99.25,0.4026164397597314
module.fc.weight,0.65,89.77,99.37,0.3825253244489431
module.fc.weight,0.7000000000000001,88.5,99.07000000000001,0.4226144075393677
module.fc.weight,0.75,87.25,98.83,0.4655568554997444
module.fc.weight,0.8,84.1,98.18,0.5661471240222457
module.fc.weight,0.8500000000000001,80.57,97.54,0.6425682477653029
module.fc.weight,0.9,64.81,94.62,1.0567288592457769
