parameter,sparsity,top1,top5,loss
module.layer2.7.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.7.conv2.weight,0.05,92.86999999999999,99.74,0.36066287904977795
module.layer2.7.conv2.weight,0.1,92.86999999999999,99.74,0.36064836345613
module.layer2.7.conv2.weight,0.15000000000000002,92.89,99.75,0.36058273613452907
module.layer2.7.conv2.weight,0.2,92.9,99.76,0.3607866529375316
module.layer2.7.conv2.weight,0.25,92.93,99.76,0.36118570715188986
module.layer2.7.conv2.weight,0.30000000000000004,92.92,99.76,0.36121802255511287
module.layer2.7.conv2.weight,0.35000000000000003,92.86,99.75,0.3618412096053362
module.layer2.7.conv2.weight,0.4,92.85,99.75,0.36282440014183526
module.layer2.7.conv2.weight,0.45,92.78,99.75,0.3629990059882402
module.layer2.8.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.8.conv1.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer2.8.conv1.weight,0.1,92.86999999999999,99.74,0.36066158898174766
module.layer2.8.conv1.weight,0.15000000000000002,92.86999999999999,99.74,0.36066158898174766
module.layer2.8.conv1.weight,0.2,92.89,99.74,0.3607992298901081
module.layer2.8.conv1.weight,0.25,92.83,99.74,0.36322326771914965
module.layer2.8.conv1.weight,0.30000000000000004,92.86999999999999,99.74,0.3629511412233114
module.layer2.8.conv1.weight,0.35000000000000003,92.0,99.63,0.4208137951791287
module.layer2.8.conv1.weight,0.4,91.96,99.63,0.4222696930170059
module.layer2.8.conv1.weight,0.45,87.6,99.11,0.6861555121839046
module.layer2.8.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.8.conv2.weight,0.05,92.86999999999999,99.74,0.3606566570699215
module.layer2.8.conv2.weight,0.1,92.83,99.72999999999999,0.3613594196736813
module.layer2.8.conv2.weight,0.15000000000000002,92.89,99.74,0.36094692274928086
module.layer2.8.conv2.weight,0.2,92.92,99.76,0.36043142639100545
module.layer2.8.conv2.weight,0.25,92.93,99.76,0.36043258011341095
module.layer2.8.conv2.weight,0.30000000000000004,92.86,99.77000000000001,0.3609893672168255
module.layer2.8.conv2.weight,0.35000000000000003,92.86,99.76,0.360683362185955
module.layer2.8.conv2.weight,0.4,92.84,99.76,0.36069650687277316
module.layer2.8.conv2.weight,0.45,92.80000000000001,99.76,0.36259722337126726
module.layer3.0.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.0.conv1.weight,0.05,92.58,99.65,0.37682554237544535
module.layer3.0.conv1.weight,0.1,92.23,99.64,0.3907961137592793
module.layer3.0.conv1.weight,0.15000000000000002,91.53999999999999,99.61,0.42874080911278717
module.layer3.0.conv1.weight,0.2,83.84,98.42,0.6283297084271907
module.layer3.0.conv1.weight,0.25,82.07,98.00999999999999,0.655025516450405
module.layer3.0.conv1.weight,0.30000000000000004,79.66,97.65,0.7341524243354796
module.layer3.0.conv1.weight,0.35000000000000003,80.45,97.94,0.6695593357086183
module.layer3.0.conv1.weight,0.4,78.02,97.82,0.7329830214381218
module.layer3.0.conv1.weight,0.45,72.05,96.98,0.9335044384002688
module.layer3.0.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.0.conv2.weight,0.05,92.88,99.77000000000001,0.36573537774384013
module.layer3.0.conv2.weight,0.1,92.58,99.77000000000001,0.3731897164136171
module.layer3.0.conv2.weight,0.15000000000000002,92.29,99.78,0.38914940357208255
module.layer3.0.conv2.weight,0.2,91.86,99.72999999999999,0.41798058226704604
module.layer3.0.conv2.weight,0.25,91.21000000000001,99.7,0.448422546684742
module.layer3.0.conv2.weight,0.30000000000000004,90.84,99.74,0.4531954787671565
module.layer3.0.conv2.weight,0.35000000000000003,90.42999999999999,99.62,0.49750905260443684
module.layer3.0.conv2.weight,0.4,90.36999999999999,99.53999999999999,0.5050732403993606
module.layer3.0.conv2.weight,0.45,89.0,99.53,0.575381438434124
module.layer3.0.downsample.0.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.0.downsample.0.weight,0.05,92.93,99.74,0.36254026629030706
module.layer3.0.downsample.0.weight,0.1,92.81,99.72999999999999,0.3626969818025826
module.layer3.0.downsample.0.weight,0.15000000000000002,92.67999999999999,99.75,0.3724011577665807
module.layer3.0.downsample.0.weight,0.2,92.64,99.72,0.3836885541677475
module.layer3.0.downsample.0.weight,0.25,92.47999999999999,99.79,0.39566012322902677
module.layer3.0.downsample.0.weight,0.30000000000000004,92.47999999999999,99.77000000000001,0.4040227174758911
module.layer3.0.downsample.0.weight,0.35000000000000003,92.34,99.74,0.4163830533623696
module.layer3.0.downsample.0.weight,0.4,92.01,99.71,0.4451266683638095
module.layer3.0.downsample.0.weight,0.45,91.74,99.72,0.45889412164688104
module.layer3.1.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.1.conv1.weight,0.05,92.88,99.72999999999999,0.3613717202097177
module.layer3.1.conv1.weight,0.1,92.85,99.71,0.36016325876116745
module.layer3.1.conv1.weight,0.15000000000000002,92.75,99.74,0.3635589279234409
module.layer3.1.conv1.weight,0.2,92.69000000000001,99.71,0.3718332573771477
module.layer3.1.conv1.weight,0.25,92.38,99.72,0.37839186862111096
module.layer3.1.conv1.weight,0.30000000000000004,92.36,99.74,0.38751670196652427
module.layer3.1.conv1.weight,0.35000000000000003,92.25,99.68,0.3987504221498966
module.layer3.1.conv1.weight,0.4,91.86999999999999,99.67,0.4137320678681135
module.layer3.1.conv1.weight,0.45,91.60000000000001,99.65,0.4289986222982406
module.layer3.1.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.1.conv2.weight,0.05,92.9,99.74,0.36078147292137147
module.layer3.1.conv2.weight,0.1,92.85,99.72,0.363893798366189
module.layer3.1.conv2.weight,0.15000000000000002,92.78,99.75,0.37006796374917034
module.layer3.1.conv2.weight,0.2,92.72,99.72999999999999,0.3740814462304115
module.layer3.1.conv2.weight,0.25,92.77,99.74,0.3775260057300329
module.layer3.1.conv2.weight,0.30000000000000004,92.71000000000001,99.74,0.3858768578618765
module.layer3.1.conv2.weight,0.35000000000000003,92.64,99.74,0.39139524437487133
module.layer3.1.conv2.weight,0.4,92.64,99.74,0.39138481803238384
module.layer3.1.conv2.weight,0.45,92.36,99.76,0.39681730791926384
module.layer3.2.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.2.conv1.weight,0.05,92.88,99.72999999999999,0.36920901201665396
module.layer3.2.conv1.weight,0.1,92.69000000000001,99.69,0.37727822437882413
module.layer3.2.conv1.weight,0.15000000000000002,92.47999999999999,99.7,0.373634122312069
module.layer3.2.conv1.weight,0.2,92.34,99.69,0.3798626154661179
module.layer3.2.conv1.weight,0.25,92.33,99.68,0.3920021209865808
module.layer3.2.conv1.weight,0.30000000000000004,92.2,99.69,0.3934532478451729
module.layer3.2.conv1.weight,0.35000000000000003,92.36,99.68,0.3636367637664079
module.layer3.2.conv1.weight,0.4,92.08,99.67,0.371928447112441
module.layer3.2.conv1.weight,0.45,92.25,99.7,0.36796461120247836
module.layer3.2.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.2.conv2.weight,0.05,92.83,99.76,0.36132552213966845
module.layer3.2.conv2.weight,0.1,92.86999999999999,99.77000000000001,0.3619483396410942
module.layer3.2.conv2.weight,0.15000000000000002,92.78999999999999,99.72999999999999,0.3650303851813078
module.layer3.2.conv2.weight,0.2,92.86,99.71,0.36510512009263035
module.layer3.2.conv2.weight,0.25,92.80000000000001,99.71,0.368303134292364
module.layer3.2.conv2.weight,0.30000000000000004,92.71000000000001,99.64,0.37943007610738283
module.layer3.2.conv2.weight,0.35000000000000003,92.71000000000001,99.67,0.3821234703063964
module.layer3.2.conv2.weight,0.4,92.7,99.68,0.3861102204769851
module.layer3.2.conv2.weight,0.45,92.54,99.66000000000001,0.38937211520969867
module.layer3.3.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.3.conv1.weight,0.05,92.82000000000001,99.72999999999999,0.3681980736553669
module.layer3.3.conv1.weight,0.1,92.64,99.77000000000001,0.36745212636888025
module.layer3.3.conv1.weight,0.15000000000000002,92.78,99.74,0.3423254322260618
module.layer3.3.conv1.weight,0.2,92.78999999999999,99.74,0.3445222247391939
module.layer3.3.conv1.weight,0.25,92.49000000000001,99.79,0.3435600887984038
module.layer3.3.conv1.weight,0.30000000000000004,92.0,99.74,0.3380340173840523
module.layer3.3.conv1.weight,0.35000000000000003,91.69,99.74,0.3491151727735997
module.layer3.3.conv1.weight,0.4,91.23,99.69,0.3564614985138178
module.layer3.3.conv1.weight,0.45,91.55,99.75,0.3249495580792427
module.layer3.3.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.3.conv2.weight,0.05,92.88,99.74,0.3599662590771914
module.layer3.3.conv2.weight,0.1,92.88,99.74,0.36360452398657794
module.layer3.3.conv2.weight,0.15000000000000002,92.86,99.75,0.3614230085164309
module.layer3.3.conv2.weight,0.2,92.78999999999999,99.78,0.36072800941765315
module.layer3.3.conv2.weight,0.25,92.84,99.78,0.3589881535619497
module.layer3.3.conv2.weight,0.30000000000000004,92.81,99.8,0.355638126283884
module.layer3.3.conv2.weight,0.35000000000000003,92.82000000000001,99.78,0.3670365195721388
module.layer3.3.conv2.weight,0.4,92.86999999999999,99.78,0.3681060459464789
module.layer3.3.conv2.weight,0.45,92.73,99.8,0.3755545057356358
module.layer3.4.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.4.conv1.weight,0.05,92.85,99.72999999999999,0.3608404576778412
module.layer3.4.conv1.weight,0.1,92.75999999999999,99.77000000000001,0.3621976725757121
module.layer3.4.conv1.weight,0.15000000000000002,92.56,99.72,0.363772139325738
module.layer3.4.conv1.weight,0.2,92.55,99.72,0.3629966706037521
module.layer3.4.conv1.weight,0.25,91.01,99.65,0.4274830728769302
module.layer3.4.conv1.weight,0.30000000000000004,90.83,99.64,0.44211827665567394
module.layer3.4.conv1.weight,0.35000000000000003,90.94,99.65,0.42373803108930586
module.layer3.4.conv1.weight,0.4,91.32000000000001,99.6,0.40530041456222526
module.layer3.4.conv1.weight,0.45,91.17999999999999,99.6,0.408837903663516
module.layer3.4.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.4.conv2.weight,0.05,92.93,99.72999999999999,0.3597088813781739
module.layer3.4.conv2.weight,0.1,92.85,99.75,0.35826648809015754
module.layer3.4.conv2.weight,0.15000000000000002,92.77,99.75,0.3587315838783978
module.layer3.4.conv2.weight,0.2,92.78,99.75,0.35914552211761475
module.layer3.4.conv2.weight,0.25,92.82000000000001,99.76,0.3597650472074747
module.layer3.4.conv2.weight,0.30000000000000004,92.84,99.74,0.3608341824263334
module.layer3.4.conv2.weight,0.35000000000000003,92.86,99.75,0.3603424176573754
module.layer3.4.conv2.weight,0.4,92.67999999999999,99.74,0.3774618349969387
module.layer3.4.conv2.weight,0.45,92.78,99.75,0.3773808129131795
module.layer3.5.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.5.conv1.weight,0.05,92.9,99.72999999999999,0.3623505663126707
module.layer3.5.conv1.weight,0.1,92.88,99.75,0.3646325569599867
module.layer3.5.conv1.weight,0.15000000000000002,92.86,99.72999999999999,0.35941496305167675
module.layer3.5.conv1.weight,0.2,92.78,99.76,0.35928951241075996
module.layer3.5.conv1.weight,0.25,92.72,99.75,0.3647268466651439
module.layer3.5.conv1.weight,0.30000000000000004,92.72,99.76,0.36422257833182803
module.layer3.5.conv1.weight,0.35000000000000003,92.66,99.76,0.37103743441402914
module.layer3.5.conv1.weight,0.4,92.54,99.77000000000001,0.3813693739473821
module.layer3.5.conv1.weight,0.45,92.56,99.76,0.3815817203372717
module.layer3.5.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.5.conv2.weight,0.05,92.92,99.72999999999999,0.36085652746260166
module.layer3.5.conv2.weight,0.1,92.9,99.75,0.3605098318308592
module.layer3.5.conv2.weight,0.15000000000000002,92.86999999999999,99.75,0.35988629162311553
module.layer3.5.conv2.weight,0.2,92.81,99.74,0.3601338751614094
module.layer3.5.conv2.weight,0.25,92.78,99.72999999999999,0.3596007399260998
module.layer3.5.conv2.weight,0.30000000000000004,92.80000000000001,99.76,0.3605896268039942
module.layer3.5.conv2.weight,0.35000000000000003,92.82000000000001,99.77000000000001,0.363254338875413
module.layer3.5.conv2.weight,0.4,92.80000000000001,99.77000000000001,0.3642304796725511
module.layer3.5.conv2.weight,0.45,92.75999999999999,99.75,0.37722359970211994
module.layer3.6.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.6.conv1.weight,0.05,92.81,99.72999999999999,0.35445309728384017
module.layer3.6.conv1.weight,0.1,92.77,99.75,0.35119393728673454
module.layer3.6.conv1.weight,0.15000000000000002,92.7,99.77000000000001,0.34765809103846557
module.layer3.6.conv1.weight,0.2,92.44,99.77000000000001,0.3385239809751511
module.layer3.6.conv1.weight,0.25,92.38,99.76,0.3392316285520793
module.layer3.6.conv1.weight,0.30000000000000004,92.36999999999999,99.77000000000001,0.3412278700619936
module.layer3.6.conv1.weight,0.35000000000000003,92.30000000000001,99.77000000000001,0.3437435038387775
module.layer3.6.conv1.weight,0.4,92.33,99.78,0.3417178954929112
module.layer3.6.conv1.weight,0.45,92.39,99.75,0.33859952427446843
module.layer3.6.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.6.conv2.weight,0.05,92.9,99.72999999999999,0.36095216944813735
module.layer3.6.conv2.weight,0.1,92.92,99.72999999999999,0.3606284372508527
module.layer3.6.conv2.weight,0.15000000000000002,92.91,99.72999999999999,0.36051424443721775
module.layer3.6.conv2.weight,0.2,92.9,99.72,0.360852449759841
module.layer3.6.conv2.weight,0.25,92.9,99.72,0.3609008308500052
module.layer3.6.conv2.weight,0.30000000000000004,92.83,99.72999999999999,0.36289821118116367
module.layer3.6.conv2.weight,0.35000000000000003,92.82000000000001,99.72999999999999,0.36342725977301593
module.layer3.6.conv2.weight,0.4,92.81,99.72,0.35932877436280264
module.layer3.6.conv2.weight,0.45,92.80000000000001,99.71,0.3597871568053961
module.layer3.7.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.7.conv1.weight,0.05,92.84,99.7,0.35902660153806215
module.layer3.7.conv1.weight,0.1,92.71000000000001,99.66000000000001,0.35911785252392303
module.layer3.7.conv1.weight,0.15000000000000002,92.74,99.68,0.3574244741350412
module.layer3.7.conv1.weight,0.2,92.73,99.69,0.35375161953270434
module.layer3.7.conv1.weight,0.25,92.72,99.72,0.3448180109262466
module.layer3.7.conv1.weight,0.30000000000000004,92.47999999999999,99.67,0.34214202836155894
module.layer3.7.conv1.weight,0.35000000000000003,92.43,99.7,0.3379104442894459
module.layer3.7.conv1.weight,0.4,92.31,99.68,0.3399992402642965
module.layer3.7.conv1.weight,0.45,92.29,99.71,0.3310794986784458
module.layer3.7.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.7.conv2.weight,0.05,92.89,99.72999999999999,0.3597066037356854
module.layer3.7.conv2.weight,0.1,92.92,99.74,0.3592307738959789
module.layer3.7.conv2.weight,0.15000000000000002,92.94,99.74,0.35880081690847876
module.layer3.7.conv2.weight,0.2,92.92,99.74,0.35703697763383396
module.layer3.7.conv2.weight,0.25,92.85,99.76,0.3562357977032662
module.layer3.7.conv2.weight,0.30000000000000004,92.77,99.76,0.3539472691714764
module.layer3.7.conv2.weight,0.35000000000000003,92.80000000000001,99.76,0.3526213329285383
module.layer3.7.conv2.weight,0.4,92.75999999999999,99.77000000000001,0.3497183497995138
module.layer3.7.conv2.weight,0.45,92.75,99.76,0.34658470489084714
module.layer3.8.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.8.conv1.weight,0.05,92.86,99.72999999999999,0.3594628307968378
module.layer3.8.conv1.weight,0.1,92.88,99.72999999999999,0.3592745251953603
module.layer3.8.conv1.weight,0.15000000000000002,92.94,99.71,0.35928838104009625
module.layer3.8.conv1.weight,0.2,92.88,99.75,0.3565920628607273
module.layer3.8.conv1.weight,0.25,92.85,99.74,0.3548988796770572
module.layer3.8.conv1.weight,0.30000000000000004,92.85,99.75,0.35431763604283323
module.layer3.8.conv1.weight,0.35000000000000003,92.78999999999999,99.75,0.3525403808802366
module.layer3.8.conv1.weight,0.4,92.67999999999999,99.74,0.3459317240864038
module.layer3.8.conv1.weight,0.45,92.60000000000001,99.72,0.3401024598628283
module.layer3.8.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer3.8.conv2.weight,0.05,92.89,99.74,0.359245689585805
module.layer3.8.conv2.weight,0.1,92.91,99.75,0.35834468118846424
module.layer3.8.conv2.weight,0.15000000000000002,92.88,99.72999999999999,0.35743407085537915
module.layer3.8.conv2.weight,0.2,92.85,99.72,0.3564321540296079
module.layer3.8.conv2.weight,0.25,92.86,99.72,0.35746085457503796
module.layer3.8.conv2.weight,0.30000000000000004,92.86,99.72999999999999,0.35565140061080464
module.layer3.8.conv2.weight,0.35000000000000003,92.84,99.74,0.35283480063080785
module.layer3.8.conv2.weight,0.4,92.85,99.74,0.35075536519289013
module.layer3.8.conv2.weight,0.45,92.78999999999999,99.74,0.3479425217956304
