episode,top1,reward,total_macs,normalized_macs,normalized_nnz,ckpt_name,action_history,agent_action_history
750,73.48,0.7348,20279808,50.01136363636364,59.144701452393754,adc_episode_750,"[0.75, 0, 0.75, 0.0625, 0.4375, 0.5625, 0.125, 0.125, 0.375, 0.6875, 0, 0, 0.125, 0, 0, 0, 0.484375, 0.625, 0.46875]","[0.8, 0.0, 0.8, 0.074906215, 0.4506814, 0.6034565, 0.13696954, 0.14985026, 0.39842826, 0.7147589, 0.0, 0.0, 0.13081951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
751,39.61,0.3961,20283264,50.01988636363637,47.70710059171598,adc_episode_751,"[0, 0.25, 0.1875, 0.25, 0.75, 0.75, 0, 0.4375, 0, 0.46875, 0.25, 0, 0, 0.796875, 0, 0.171875, 0, 0.734375, 0.28125]","[0.0, 0.26884657, 0.21635689, 0.29087457, 0.8, 0.8, 0.0, 0.44666812, 0.0, 0.48953333, 0.25703993, 0.0, 0.0, 0.8, 0.0, 0.18696257, 0.0, 0.0, 0.0]"
752,60.129999999999995,0.6013,20283264,50.01988636363637,38.58929532006455,adc_episode_752,"[0.75, 0.625, 0.125, 0.75, 0.375, 0, 0, 0.03125, 0, 0.40625, 0, 0, 0, 0.359375, 0.4375, 0.625, 0.484375, 0.609375, 0.484375]","[0.8, 0.666942, 0.13176508, 0.7948607, 0.41166157, 0.0, 0.0, 0.033313397, 0.0, 0.43013903, 0.0, 0.0, 0.0, 0.35941836, 0.44883585, 0.18483214, 0.0, 0.0, 0.0]"
753,66.36999999999999,0.6637,20292480,50.04261363636363,70.15196342119418,adc_episode_753,"[0.75, 0.75, 0.4375, 0.75, 0.75, 0, 0, 0.4375, 0.40625, 0.0625, 0, 0.78125, 0, 0, 0, 0, 0, 0.34375, 0.703125]","[0.8, 0.8, 0.49931157, 0.8, 0.8, 0.0, 0.0, 0.45417115, 0.4213368, 0.064934306, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
754,56.730000000000004,0.5673,20282112,50.01704545454545,59.99529316837009,adc_episode_754,"[0.75, 0, 0.1875, 0.1875, 0.5, 0.625, 0.375, 0, 0.375, 0, 0.6875, 0, 0.78125, 0, 0, 0, 0, 0.71875, 0.28125]","[0.8, 0.058188222, 0.22961089, 0.21382841, 0.5103668, 0.67495173, 0.4258104, 0.0, 0.3798028, 0.0, 0.7184674, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055806465]"
755,67.66,0.6766,20304000,50.07102272727273,70.94540075309305,adc_episode_755,"[0.6875, 0.6875, 0, 0.75, 0.75, 0.1875, 0.375, 0.53125, 0, 0.6875, 0, 0, 0.5, 0, 0, 0, 0, 0.078125, 0.78125]","[0.7146167, 0.7495389, 0.0, 0.8, 0.8, 0.22338122, 0.42540812, 0.5389949, 0.0, 0.6914133, 0.0, 0.0, 0.5191417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
756,69.87,0.6987000000000001,20307456,50.07954545454546,61.70656266810113,adc_episode_756,"[0.75, 0, 0.75, 0.625, 0, 0.75, 0, 0.78125, 0.4375, 0, 0, 0.09375, 0, 0, 0.046875, 0, 0.71875, 0, 0.484375]","[0.79832566, 0.0, 0.8, 0.6747949, 0.0, 0.8, 0.0, 0.8, 0.46007344, 0.0, 0.0, 0.11994603, 0.0, 0.0, 0.0567433, 0.0, 0.7267558, 0.0, 0.0]"
757,66.94,0.6694,20283264,50.01988636363637,69.37197417966648,adc_episode_757,"[0.75, 0, 0.75, 0.75, 0.5, 0, 0, 0.78125, 0, 0.40625, 0, 0.78125, 0, 0, 0, 0, 0, 0.28125, 0.734375]","[0.8, 0.0, 0.8, 0.8, 0.54101914, 0.0, 0.0, 0.8, 0.0, 0.42492893, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
758,41.48,0.41479999999999995,19986048,49.28693181818182,50.70266272189349,adc_episode_758,"[0, 0.5, 0.75, 0, 0.75, 0, 0, 0.3125, 0.78125, 0.28125, 0, 0.09375, 0, 0, 0, 0.25, 0.734375, 0.78125, 0]","[0.008202163, 0.54597116, 0.8, 0.0, 0.8, 0.0, 0.0, 0.33091787, 0.8, 0.28827465, 0.0, 0.108646095, 0.0, 0.0, 0.0, 0.12957634, 0.0, 0.7818586, 0.0]"
759,57.010000000000005,0.5701,20277504,50.00568181818181,56.79128563743948,adc_episode_759,"[0, 0, 0.5625, 0.1875, 0.25, 0.75, 0.3125, 0.78125, 0, 0, 0.78125, 0.375, 0, 0, 0.03125, 0, 0.453125, 0.65625, 0.421875]","[0.0, 0.0, 0.62182, 0.23704627, 0.29871666, 0.8, 0.33296093, 0.8, 0.0, 0.0, 0.8, 0.3966338, 0.0, 0.0, 0.04591734, 0.0, 0.0, 0.0, 0.024963057]"
760,36.529999999999994,0.36529999999999996,20301696,50.06534090909091,71.96073157611619,adc_episode_760,"[0.75, 0.75, 0.75, 0.4375, 0.75, 0.75, 0, 0, 0.0625, 0.78125, 0, 0.15625, 0, 0, 0.015625, 0.59375, 0, 0, 0]","[0.8, 0.8, 0.8, 0.49418, 0.8, 0.8, 0.0, 0.0, 0.09140355, 0.8, 0.0, 0.16759335, 0.0, 0.0, 0.020357758, 0.59841913, 0.0, 0.0, 0.0]"
761,29.290000000000006,0.29290000000000005,20278656,50.008522727272734,57.887305002689615,adc_episode_761,"[0, 0, 0.75, 0, 0.75, 0.375, 0.5, 0.125, 0.78125, 0, 0, 0, 0.78125, 0, 0, 0, 0.15625, 0.765625, 0.1875]","[0.0, 0.0, 0.8, 0.0, 0.8, 0.4018814, 0.56040025, 0.14737488, 0.8, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
762,58.00000000000001,0.5800000000000001,20275776,50.00142045454545,62.338622915546,adc_episode_762,"[0.75, 0.75, 0.75, 0.375, 0.75, 0, 0, 0.125, 0.78125, 0.28125, 0, 0.125, 0, 0, 0, 0, 0.28125, 0.734375, 0.265625]","[0.8, 0.8, 0.8, 0.41744864, 0.8, 0.0, 0.0, 0.13385566, 0.8, 0.2843191, 0.0, 0.1408781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
763,55.45,0.5545,20297664,50.055397727272734,49.35449166218397,adc_episode_763,"[0.75, 0.75, 0.3125, 0.3125, 0, 0, 0.6875, 0, 0, 0.78125, 0, 0, 0.34375, 0, 0, 0.328125, 0.703125, 0.34375, 0.6875]","[0.8, 0.8, 0.36505374, 0.34889346, 0.0, 0.0, 0.73734236, 0.0, 0.022457201, 0.8, 0.0, 0.0, 0.3538107, 0.0, 0.0, 0.0, 0.008809388, 0.0, 0.0]"
764,56.53,0.5653,20284416,50.02272727272727,64.94082840236686,adc_episode_764,"[0, 0, 0.75, 0.6875, 0, 0.375, 0.75, 0.25, 0.78125, 0, 0.78125, 0, 0, 0, 0, 0, 0, 0.625, 0.46875]","[0.0, 0.0, 0.8, 0.7008225, 0.0, 0.4215708, 0.8, 0.2692204, 0.8, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
765,51.88999999999999,0.5188999999999999,20089728,49.54261363636363,75.9077461000538,adc_episode_765,"[0.75, 0.75, 0, 0.75, 0.75, 0.75, 0, 0.375, 0.1875, 0, 0.75, 0.25, 0.0625, 0.484375, 0, 0, 0, 0, 0]","[0.8, 0.8, 0.0, 0.8, 0.8, 0.7907833, 0.0, 0.38673908, 0.2182588, 0.0, 0.75834846, 0.26942405, 0.07893099, 0.49564937, 0.0, 0.0, 0.0, 0.0, 0.0]"
766,66.57,0.6657,20282112,50.01704545454545,55.839833243679394,adc_episode_766,"[0.6875, 0, 0, 0.75, 0, 0.75, 0.0625, 0.1875, 0, 0.78125, 0.375, 0, 0.0625, 0, 0.28125, 0, 0.171875, 0.765625, 0.140625]","[0.70096785, 0.0, 0.01129076, 0.8, 0.0, 0.8, 0.11222049, 0.1900855, 0.0, 0.8, 0.3976515, 0.0, 0.08541907, 0.0, 0.2895806, 0.0, 0.0, 0.0, 0.0]"
767,66.97999999999999,0.6698,20284416,50.02272727272727,58.00161377084454,adc_episode_767,"[0.75, 0, 0.5625, 0.75, 0, 0.75, 0, 0.71875, 0.125, 0, 0, 0, 0.40625, 0, 0.484375, 0, 0, 0.375, 0.6875]","[0.8, 0.01643374, 0.58832127, 0.8, 0.0, 0.8, 0.0, 0.72785646, 0.14084016, 0.0, 0.0, 0.0, 0.41469586, 0.0, 0.49592474, 0.0, 0.0, 0.0, 0.0]"
768,48.699999999999996,0.48699999999999993,20302848,50.06818181818182,64.24152770306615,adc_episode_768,"[0.0625, 0.75, 0.75, 0, 0, 0, 0.75, 0.6875, 0.5625, 0.34375, 0, 0.65625, 0.78125, 0, 0, 0, 0.0625, 0.09375, 0.78125]","[0.12290347, 0.8, 0.8, 0.0, 0.0, 0.0, 0.8, 0.6895129, 0.5854507, 0.3682337, 0.0, 0.6703382, 0.8, 0.0, 0.0, 0.0, 0.07235702, 0.0, 0.06616429]"
769,59.72,0.5972,20281536,50.015625,70.73359332974718,adc_episode_769,"[0.75, 0, 0, 0.75, 0.75, 0.5625, 0, 0, 0.78125, 0, 0.375, 0.78125, 0, 0, 0, 0, 0, 0.171875, 0.765625]","[0.8, 0.0, 0.0, 0.8, 0.8, 0.6050497, 0.0, 0.0, 0.8, 0.0, 0.39844403, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34329966]"
770,59.07,0.5907,20275200,50.0,60.55002689618074,adc_episode_770,"[0.75, 0.75, 0.1875, 0.75, 0.75, 0, 0.125, 0.71875, 0, 0.46875, 0, 0, 0, 0, 0, 0, 0.46875, 0.625, 0.484375]","[0.8, 0.8, 0.24636483, 0.8, 0.8, 0.0, 0.17302279, 0.74520564, 0.0, 0.4865707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.275777, 0.14382933, 0.0]"
771,63.35999999999999,0.6335999999999999,20284416,50.02272727272727,71.23453469607315,adc_episode_771,"[0.75, 0.75, 0.1875, 0.75, 0.75, 0.75, 0, 0.15625, 0, 0, 0.59375, 0, 0.625, 0, 0, 0, 0, 0.125, 0.78125]","[0.8, 0.8, 0.2163169, 0.8, 0.77767456, 0.8, 0.0, 0.18137497, 0.0, 0.0, 0.60706854, 0.0, 0.6529567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
772,63.71,0.6371,20284416,50.02272727272727,70.50833781603012,adc_episode_772,"[0.75, 0.75, 0.625, 0.75, 0.75, 0, 0.75, 0, 0.78125, 0, 0, 0, 0, 0, 0, 0, 0.15625, 0.25, 0.734375]","[0.8, 0.8, 0.6426254, 0.8, 0.8, 0.0, 0.8, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0021608158, 0.0, 0.0, 0.16355982, 0.0, 0.0]"
773,72.73,0.7273000000000001,20289024,50.034090909090914,64.26169983862292,adc_episode_773,"[0.75, 0.75, 0, 0.75, 0.625, 0, 0.6875, 0.0625, 0.5, 0.40625, 0, 0, 0, 0, 0, 0, 0.640625, 0, 0.515625]","[0.8, 0.8, 0.0, 0.8, 0.6860914, 0.0, 0.692381, 0.084140286, 0.52861416, 0.40919828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.64686966, 0.0, 0.05276427]"
774,68.57,0.6857,20282112,50.01704545454545,59.44055944055944,adc_episode_774,"[0.75, 0.6875, 0.75, 0.75, 0.25, 0, 0.5625, 0, 0.78125, 0, 0, 0, 0, 0, 0, 0, 0.59375, 0.515625, 0.59375]","[0.8, 0.7074141, 0.8, 0.8, 0.30215156, 0.0, 0.5681225, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
775,69.59,0.6959000000000001,20301696,50.06534090909091,61.84440559440559,adc_episode_775,"[0.75, 0.4375, 0.75, 0.75, 0, 0.625, 0, 0, 0, 0.78125, 0.15625, 0, 0, 0.1875, 0.4375, 0, 0, 0.15625, 0.765625]","[0.8, 0.4762052, 0.8, 0.8, 0.0, 0.66378397, 0.0, 0.0, 0.0, 0.8, 0.16863868, 0.0, 0.0, 0.18884948, 0.44210795, 0.0, 0.0, 0.0, 0.0]"
776,59.17,0.5917,20280384,50.01278409090909,50.665680473372774,adc_episode_776,"[0.625, 0.6875, 0.4375, 0, 0.75, 0, 0, 0, 0.625, 0.4375, 0, 0, 0.125, 0, 0, 0.390625, 0.671875, 0.390625, 0.671875]","[0.6520131, 0.74969596, 0.4802743, 0.0, 0.8, 0.0, 0.0, 0.0, 0.63159573, 0.45531496, 0.0, 0.0, 0.15334427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
777,53.790000000000006,0.5379,20291328,50.03977272727273,54.41097364174288,adc_episode_777,"[0.75, 0.6875, 0.75, 0.4375, 0.75, 0.125, 0.25, 0, 0, 0, 0.4375, 0, 0, 0, 0, 0.359375, 0.6875, 0.375, 0.671875]","[0.8, 0.7141346, 0.8, 0.4537708, 0.8, 0.14355412, 0.29610464, 0.0, 0.0018123472, 0.026149925, 0.4652856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
778,65.58,0.6557999999999999,20275776,50.00142045454545,60.936659494351794,adc_episode_778,"[0, 0.4375, 0.75, 0.75, 0, 0.75, 0, 0.40625, 0, 0.4375, 0.375, 0, 0, 0, 0, 0, 0.4375, 0.640625, 0.453125]","[0.0, 0.4375076, 0.8, 0.8, 0.0, 0.8, 0.0, 0.40748772, 0.0, 0.44391632, 0.37574396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4927371, 0.0]"
779,47.85,0.47850000000000004,20280384,50.01278409090909,51.048951048951054,adc_episode_779,"[0.6875, 0.5, 0.4375, 0, 0.75, 0.375, 0, 0, 0, 0.5, 0, 0, 0.59375, 0, 0.453125, 0.125, 0, 0.703125, 0.328125]","[0.70061755, 0.5594745, 0.4499943, 0.0, 0.8, 0.38906983, 0.0, 0.0, 0.029627066, 0.5032339, 0.0, 0.0, 0.6084447, 0.0, 0.4561863, 0.13666514, 0.0, 0.0, 0.0]"
780,67.30000000000001,0.6730000000000002,20278080,50.00710227272728,50.07732651963421,adc_episode_780,"[0.625, 0.625, 0.5625, 0.5, 0.4375, 0.25, 0.1875, 0.3125, 0.3125, 0.125, 0, 0, 0, 0, 0, 0.640625, 0.4375, 0.640625, 0.453125]","[0.6799470687241602, 0.6683614785412583, 0.5837911219069258, 0.5607674504213598, 0.49969817916651205, 0.29041223026100854, 0.1956219377470139, 0.31838695553026575, 0.3364731738401057, 0.151088498243297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
781,67.83,0.6783,20278080,50.00710227272728,51.307826788596024,adc_episode_781,"[0.6875, 0.625, 0.625, 0.4375, 0.4375, 0.1875, 0.3125, 0.28125, 0.40625, 0.0625, 0, 0, 0, 0, 0, 0.53125, 0.578125, 0.515625, 0.59375]","[0.6948136284650216, 0.6624910430003144, 0.6580013598019908, 0.48346307476402056, 0.48022674639464885, 0.20886925915658194, 0.3180533610040954, 0.3072272655182926, 0.42109687111484567, 0.09261689252732763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
782,66.58999999999999,0.6658999999999999,20280960,50.01420454545455,50.04370629370629,adc_episode_782,"[0.5625, 0.625, 0.5625, 0.5, 0.4375, 0.3125, 0.125, 0.3125, 0.3125, 0.09375, 0.03125, 0, 0, 0, 0, 0.640625, 0.453125, 0.640625, 0.4375]","[0.5994409610093029, 0.6291836445324142, 0.6125656846055004, 0.5126363103998578, 0.43994146440851045, 0.31424252638840844, 0.13446936166839224, 0.3338110433468911, 0.3401889474657039, 0.10054786733206258, 0.05956922046778139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
783,56.220000000000006,0.5622,20284416,50.02272727272727,49.166218396987624,adc_episode_783,"[0.5625, 0.6875, 0.5, 0.5, 0.4375, 0.3125, 0.0625, 0.25, 0.46875, 0, 0, 0, 0, 0, 0, 0.71875, 0.296875, 0.71875, 0.28125]","[0.6009493086522577, 0.723942831815571, 0.5297467473136971, 0.5276668215720862, 0.46810830822277416, 0.34771330260740463, 0.10170589508914181, 0.2710240660148056, 0.4902460156831451, 0.0, 0.005647493067182794, 0.012056538724995444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
784,63.45,0.6345000000000001,20283264,50.01988636363637,49.290613232920926,adc_episode_784,"[0.625, 0.625, 0.5625, 0.5, 0.375, 0.25, 0.1875, 0.28125, 0.3125, 0.15625, 0, 0, 0, 0, 0, 0.6875, 0.390625, 0.671875, 0.390625]","[0.6489258031116262, 0.6522484722752717, 0.6115621776796791, 0.5491306353390527, 0.43711531970760514, 0.2950979817295564, 0.22036588018058975, 0.29305824502482264, 0.33854100425678657, 0.18249350275527285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
785,71.57,0.7156999999999999,20289600,50.03551136363637,66.6958041958042,adc_episode_785,"[0.75, 0.75, 0.5625, 0.0625, 0.125, 0.5625, 0, 0.78125, 0.125, 0.46875, 0, 0.5625, 0, 0, 0, 0, 0, 0.546875, 0.546875]","[0.8, 0.8, 0.57039315, 0.12108882, 0.1276363, 0.59717417, 0.0, 0.8, 0.15185569, 0.49111554, 0.0, 0.5936315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
786,61.12,0.6112,20293632,50.04545454545455,57.57127487896718,adc_episode_786,"[0.75, 0, 0, 0.75, 0, 0.75, 0.375, 0, 0.5, 0.78125, 0, 0, 0, 0, 0, 0, 0.640625, 0.46875, 0.609375]","[0.8, 0.040321317, 0.0, 0.8, 0.0, 0.8, 0.4136238, 0.0, 0.5168529, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
787,63.629999999999995,0.6363,20289600,50.03551136363637,60.603819257665414,adc_episode_787,"[0.75, 0.75, 0, 0.75, 0, 0.75, 0, 0, 0.78125, 0.03125, 0, 0, 0, 0, 0, 0, 0.5625, 0.546875, 0.546875]","[0.8, 0.8, 0.0, 0.8, 0.0, 0.8, 0.0, 0.0, 0.8, 0.055910897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
788,63.03000000000001,0.6303000000000001,20309760,50.08522727272727,70.17213555675093,adc_episode_788,"[0.625, 0.0625, 0.75, 0.125, 0.6875, 0.3125, 0.3125, 0.78125, 0, 0, 0.78125, 0.28125, 0, 0, 0.390625, 0.0625, 0, 0, 0.234375]","[0.64359397, 0.08667589, 0.8, 0.17803402, 0.7169867, 0.3181597, 0.31673005, 0.8, 0.0, 0.017949896, 0.8, 0.2865344, 0.0, 0.0, 0.39673343, 0.07107449, 0.0, 0.0, 0.0]"
789,65.22,0.6522,20290752,50.03835227272727,66.55123722431415,adc_episode_789,"[0.75, 0.25, 0.75, 0.125, 0.75, 0.6875, 0.625, 0.40625, 0, 0, 0.46875, 0, 0.0625, 0, 0.21875, 0, 0, 0.390625, 0.671875]","[0.8, 0.27573574, 0.8, 0.14464045, 0.8, 0.68756944, 0.6339622, 0.4157414, 0.0, 0.0, 0.48927122, 0.0, 0.081084594, 0.0, 0.22144984, 0.0, 0.0, 0.0, 0.0]"
790,44.58,0.4458,20287296,50.02982954545454,42.56656804733728,adc_episode_790,"[0.75, 0.75, 0, 0.4375, 0, 0, 0.5, 0.5, 0.1875, 0.15625, 0, 0.0625, 0.34375, 0.1875, 0, 0.671875, 0.421875, 0.640625, 0.453125]","[0.8, 0.8, 0.0, 0.47855577, 0.0, 0.0, 0.5081622, 0.52312934, 0.1965954, 0.17378078, 0.0, 0.07087087, 0.35098386, 0.18777359, 0.0, 0.0029741712, 0.39567426, 0.0, 0.0]"
791,63.24000000000001,0.6324000000000001,20275776,50.00142045454545,62.02595481441635,adc_episode_791,"[0.3125, 0.75, 0, 0.4375, 0.75, 0, 0.1875, 0.78125, 0, 0.09375, 0, 0.78125, 0, 0, 0, 0, 0.171875, 0.765625, 0.15625]","[0.31402946, 0.8, 0.0, 0.4988172, 0.8, 0.0, 0.21404447, 0.8, 0.0, 0.1078384, 0.0081341965, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
792,67.75,0.6775,20295360,50.04971590909091,69.56360946745562,adc_episode_792,"[0.75, 0.75, 0.4375, 0.375, 0.75, 0.3125, 0.625, 0, 0, 0.78125, 0, 0.1875, 0, 0.21875, 0, 0, 0, 0.234375, 0.703125]","[0.8, 0.8, 0.44804078, 0.4136978, 0.8, 0.36116526, 0.6553092, 0.0, 0.0, 0.8, 0.0, 0.20547982, 0.0, 0.22195494, 0.0, 0.0, 0.0, 0.24951613, 0.0]"
793,68.85,0.6884999999999999,20280384,50.01278409090909,58.04868208714362,adc_episode_793,"[0.375, 0.75, 0, 0.75, 0.75, 0, 0, 0, 0.21875, 0.78125, 0, 0.21875, 0, 0, 0, 0, 0.625, 0.453125, 0.640625]","[0.37627056, 0.8, 0.0, 0.8, 0.8, 0.0, 0.0, 0.0, 0.22656843, 0.8, 0.0, 0.2435211, 0.0, 0.0, 0.0, 0.0, 0.3189794, 0.0, 0.0]"
794,63.86000000000001,0.6386000000000001,20280960,50.01420454545455,62.97404518558365,adc_episode_794,"[0.4375, 0.75, 0.6875, 0.75, 0.6875, 0.1875, 0, 0.78125, 0.53125, 0, 0, 0.125, 0, 0, 0, 0, 0.28125, 0.71875, 0.296875]","[0.4891222, 0.8, 0.71556675, 0.8, 0.7417296, 0.22488002, 0.0, 0.8, 0.54559135, 0.0, 0.0, 0.13701944, 0.028095657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
795,55.99000000000001,0.5599000000000001,20283840,50.02130681818182,53.87305002689619,adc_episode_795,"[0.625, 0.3125, 0.75, 0.375, 0.4375, 0, 0, 0.25, 0.78125, 0.59375, 0, 0, 0, 0, 0, 0.109375, 0.765625, 0.1875, 0.75]","[0.6279908, 0.34805515, 0.8, 0.38955852, 0.453234, 0.0, 0.020225694, 0.262052, 0.8, 0.5940273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03885166, 0.0, 0.0]"
796,68.44,0.6844,20276352,50.00284090909091,59.628832705755784,adc_episode_796,"[0.5, 0.375, 0.0625, 0.75, 0.625, 0.0625, 0.75, 0.46875, 0.4375, 0, 0.3125, 0, 0, 0, 0, 0.03125, 0.453125, 0.65625, 0.421875]","[0.5109524, 0.40461028, 0.0696355, 0.8, 0.64284825, 0.1223298, 0.8, 0.48822138, 0.43949658, 0.0, 0.32879418, 0.0, 0.0, 0.0, 0.0, 0.045527358, 0.0, 0.0, 0.0]"
797,53.910000000000004,0.5391,20276352,50.00284090909091,67.07235072619689,adc_episode_797,"[0.75, 0.5, 0.75, 0.75, 0, 0.75, 0, 0.5, 0.78125, 0, 0, 0, 0, 0, 0, 0, 0, 0.78125, 0.140625]","[0.8, 0.51488864, 0.8, 0.8, 0.0, 0.8, 0.0, 0.513057, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
798,49.529999999999994,0.49529999999999996,20278080,50.00710227272728,49.290613232920926,adc_episode_798,"[0.1875, 0.1875, 0.75, 0, 0.75, 0.4375, 0, 0.78125, 0.25, 0.0625, 0, 0, 0, 0, 0.796875, 0, 0, 0.640625, 0.453125]","[0.19448575, 0.22799306, 0.8, 0.0, 0.8, 0.43986696, 0.0, 0.8, 0.2598199, 0.06336259, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.18211311]"
799,39.32,0.3932,20279232,50.00994318181819,52.817374932759556,adc_episode_799,"[0.375, 0.75, 0.75, 0, 0, 0.0625, 0.75, 0.09375, 0.78125, 0.3125, 0, 0.125, 0, 0.265625, 0.796875, 0, 0, 0, 0.78125]","[0.38401526, 0.8, 0.8, 0.0, 0.0, 0.09971599, 0.8, 0.121739194, 0.8, 0.33692387, 0.0, 0.14998305, 0.0, 0.27277532, 0.8, 0.0, 0.0, 0.0, 0.0]"
800,66.63,0.6663,20284416,50.02272727272727,62.429397525551366,adc_episode_800,"[0.0625, 0.75, 0.75, 0.75, 0, 0.75, 0, 0, 0.6875, 0, 0, 0.15625, 0, 0, 0, 0, 0.390625, 0.6875, 0.359375]","[0.12423102, 0.8, 0.8, 0.8, 0.0, 0.8, 0.0, 0.0, 0.6921876, 0.0, 0.0, 0.17808926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1048806]"
801,74.66999999999999,0.7466999999999999,20292480,50.04261363636363,69.56697149004842,BEST_adc_episode_801,"[0, 0.75, 0.75, 0.75, 0.75, 0, 0.625, 0.46875, 0, 0.4375, 0.375, 0, 0, 0, 0, 0, 0, 0.515625, 0.59375]","[0.0, 0.8, 0.8, 0.8, 0.8, 0.0, 0.64112884, 0.483406, 0.0, 0.46108493, 0.37879348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
802,57.269999999999996,0.5727,20279808,50.01136363636364,49.12923614846692,adc_episode_802,"[0, 0.75, 0, 0.5625, 0.5625, 0.3125, 0, 0, 0.09375, 0.78125, 0, 0, 0, 0.046875, 0, 0.5625, 0.53125, 0.578125, 0.53125]","[0.0, 0.8, 0.0, 0.60913944, 0.607826, 0.3271297, 0.0, 0.0, 0.1168967, 0.8, 0.0, 0.0, 0.0, 0.05466113, 0.0, 0.0, 0.0, 0.0, 0.17635755]"
803,58.57,0.5857,20279232,50.00994318181819,66.10072619688005,adc_episode_803,"[0.75, 0.75, 0, 0.75, 0.75, 0, 0.5, 0.78125, 0.78125, 0.03125, 0, 0, 0, 0, 0, 0, 0, 0.796875, 0.078125]","[0.8, 0.8, 0.0, 0.8, 0.8, 0.0, 0.5153089, 0.7894069, 0.8, 0.03941129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
804,63.11,0.6311,20278080,50.00710227272728,41.22175901022055,adc_episode_804,"[0.75, 0.4375, 0.75, 0.75, 0.3125, 0, 0, 0.3125, 0, 0.1875, 0, 0, 0, 0.015625, 0.59375, 0.515625, 0.578125, 0.53125, 0.578125]","[0.8, 0.44147652, 0.7881542, 0.8, 0.3452205, 0.0, 0.0, 0.3314389, 0.0, 0.2083878, 0.0, 0.0, 0.0, 0.021887595, 0.0, 0.0, 0.0, 0.0, 0.0]"
805,57.69,0.5769,20276352,50.00284090909091,55.61457772996234,adc_episode_805,"[0, 0, 0.75, 0.5625, 0.75, 0.6875, 0, 0.78125, 0, 0.40625, 0, 0, 0, 0.359375, 0, 0, 0.328125, 0.703125, 0.328125]","[0.0, 0.0, 0.8, 0.5920941, 0.8, 0.7155243, 0.0, 0.8, 0.0, 0.430531, 0.0, 0.0, 0.0, 0.3605219, 0.0, 0.0, 0.23340952, 0.0, 0.0]"
806,54.90999999999999,0.5490999999999999,20275200,50.0,47.942442173211404,adc_episode_806,"[0.25, 0.375, 0.75, 0.4375, 0.75, 0.125, 0.5, 0, 0, 0, 0, 0.28125, 0, 0, 0.15625, 0.6875, 0.359375, 0.6875, 0.375]","[0.26490062, 0.39396697, 0.8, 0.46257356, 0.8, 0.13409832, 0.5621885, 0.0, 0.0, 0.0, 0.0, 0.30077156, 0.0, 0.0, 0.16611399, 0.0, 0.0, 0.0, 0.0]"
