episode,top1,reward,total_macs,normalized_macs,normalized_nnz,ckpt_name,action_history,agent_action_history
676,73.87,-4.442101982289497,24155136,59.56818181818182,60.29115115653577,adc_episode_676,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.53125, 0.5, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.296875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.5345587, 0.51645815, 0.2, 0.2, 0.2, 0.2, 0.2, 0.29750425, 0.2, 0.2]"
677,72.61,-4.671025824800306,25489152,62.85795454545454,61.713286713286706,adc_episode_677,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.46875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.375, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.47243237, 0.2, 0.2, 0.2, 0.2, 0.2, 0.376791, 0.2, 0.2, 0.2, 0.2, 0.2]"
678,68.10000000000001,-5.405748214733584,22883328,56.43181818181818,51.22377622377622,adc_episode_678,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.75, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.796875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2]"
679,72.44999999999999,-4.688088650732063,24560640,60.56818181818182,62.71853146853147,adc_episode_679,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.78125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
680,74.6,-4.315958629164093,23961600,59.09090909090909,64.72902097902097,adc_episode_680,"[0.1875, 0.75, 0.1875, 0.1875, 0.1875, 0.1875, 0.4375, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.48906592, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
681,79.64,-3.482637408902558,26836992,66.18181818181819,66.04020979020979,adc_episode_681,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
682,78.12,-3.742637844144792,26836992,66.18181818181819,66.04020979020979,adc_episode_682,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
683,57.72999999999999,-7.147941612081463,22080384,54.45170454545455,54.71691769768693,adc_episode_683,"[0.75, 0.1875, 0.1875, 0.1875, 0.1875, 0.625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.796875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.8, 0.2, 0.2, 0.2, 0.2, 0.65266955, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2]"
684,76.29,-4.038148480482298,24925824,61.46875000000001,62.14698762775686,adc_episode_684,"[0.75, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.390625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.40472862, 0.2, 0.2, 0.2, 0.2, 0.2]"
685,68.7,-5.304891000842605,22943232,56.57954545454545,55.900349650349646,adc_episode_685,"[0.1875, 0.1875, 0.1875, 0.5625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.46875, 0.1875, 0.1875, 0.546875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.57225096, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.47058928, 0.2, 0.2, 0.5623291, 0.2, 0.2, 0.2, 0.2]"
686,78.86999999999999,-3.5937278450292736,24341760,60.02840909090909,58.73789671866595,adc_episode_686,"[0.75, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.796875]","[0.8, 0.237911, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8]"
687,78.74,-3.614606796875943,24201216,59.68181818181818,65.07867132867133,adc_episode_687,"[0.1875, 0.75, 0.1875, 0.1875, 0.3125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.8, 0.2, 0.2, 0.33566257, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
688,77.78,-3.783588240287142,24837120,61.25000000000001,63.34386767079074,adc_episode_688,"[0.75, 0.3125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.28125, 0.1875, 0.1875, 0.1875]","[0.8, 0.3660508, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.29438365, 0.2, 0.2, 0.2]"
689,74.75,-4.284426316874088,23394816,57.69318181818181,63.80110274341043,adc_episode_689,"[0.1875, 0.1875, 0.1875, 0.1875, 0.5625, 0.5625, 0.1875, 0.5, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.60825366, 0.6155474, 0.2, 0.51759154, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
690,78.55,-3.6643182265977874,26247168,64.72727272727272,65.82504034427112,adc_episode_690,"[0.4375, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.47470164, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
691,73.73,-4.449435051857402,22687488,55.94886363636363,63.18249058633674,adc_episode_691,"[0.75, 0.1875, 0.3125, 0.1875, 0.1875, 0.5, 0.625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.21875, 0.1875, 0.1875, 0.1875, 0.1875, 0.21875, 0.1875]","[0.8, 0.2, 0.3703227, 0.2, 0.2, 0.51789397, 0.6709338, 0.2, 0.2, 0.2, 0.2, 0.2, 0.24615155, 0.2, 0.2, 0.2, 0.2, 0.23405363, 0.2]"
692,38.7,-10.321834381292964,20547072,50.67045454545455,48.47027972027972,adc_episode_692,"[0.1875, 0.625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.78125, 0.1875, 0.1875, 0.1875, 0.1875, 0.796875, 0.1875, 0.1875, 0.1875]","[0.2, 0.63098437, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2]"
693,66.75,-5.657226060530122,24500736,60.42045454545455,52.40384615384615,adc_episode_693,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.796875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2]"
694,67.93,-5.464013686602577,25084800,61.86079545454546,55.81293706293706,adc_episode_694,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.796875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.23822272, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2]"
695,82.05,-3.0567818985320443,24876288,61.346590909090914,58.93289402904788,BEST_adc_episode_695,"[0.4375, 0.25, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.796875]","[0.48491666, 0.31201887, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8]"
696,74.76,-4.305258121441829,25579008,63.079545454545446,62.36888111888111,adc_episode_696,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.4375, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.328125, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.44379786, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.33357134, 0.2, 0.2]"
697,77.05,-3.9256644663218916,26836992,66.18181818181819,66.04020979020979,adc_episode_697,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2130377, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
698,67.07000000000001,-5.608368831958443,24920064,61.45454545454545,54.85139860139861,adc_episode_698,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.640625, 0.1875, 0.1875, 0.1875, 0.28125]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.6456005, 0.2, 0.2, 0.2, 0.2939947]"
699,77.22,-3.8861818358844626,25638912,63.227272727272734,62.71853146853147,adc_episode_699,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.40625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.375]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.42967442, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.37877643]"
700,57.410000000000004,-7.215462128035618,22786560,56.19318181818181,58.29410973641743,adc_episode_700,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.5, 0.1875, 0.1875, 0.1875, 0.1875, 0.78125, 0.78125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.5385517, 0.2, 0.2, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
701,80.45,-3.3392244080893727,26178048,64.55681818181817,63.76748251748252,adc_episode_701,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.375, 0.1875, 0.1875, 0.1875, 0.1875, 0.21875, 0.1875]","[0.2, 0.2, 0.22515076, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.38345262, 0.2, 0.2, 0.2, 0.2, 0.23261796, 0.2]"
702,75.29,-4.207122834601848,24791040,61.13636363636363,63.05473372781065,adc_episode_702,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.4375, 0.375, 0.1875, 0.3125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.45475802, 0.3886146, 0.2, 0.32881972, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
703,66.33,-5.722034677671329,24021504,59.23863636363637,52.22902097902098,adc_episode_703,"[0.1875, 0.1875, 0.1875, 0.3125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.796875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.31642398, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2]"
704,60.949999999999996,-6.653948994483238,25129728,61.971590909090914,61.057692307692314,adc_episode_704,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.78125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
705,76.69,-3.974958199574347,25459200,62.78409090909091,57.99825174825175,adc_episode_705,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.546875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.5592631, 0.2]"
706,80.3,-3.362578057172032,25878528,63.81818181818182,65.69055944055944,adc_episode_706,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.4375, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.4456123, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
707,80.34,-3.3567282515175014,26007552,64.13636363636364,65.73762775685853,adc_episode_707,"[0.4375, 0.1875, 0.1875, 0.1875, 0.25, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.4981125, 0.2, 0.2, 0.2, 0.25606507, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
708,65.74,-5.773735376170982,20846592,51.40909090909091,62.019230769230774,adc_episode_708,"[0.1875, 0.1875, 0.1875, 0.75, 0.1875, 0.75, 0.1875, 0.1875, 0.625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.8, 0.2, 0.8, 0.2, 0.2, 0.6369775, 0.21027495, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
709,70.41999999999999,-5.027811183372052,24090624,59.409090909090914,64.5138515330823,adc_episode_709,"[0.4375, 0.1875, 0.1875, 0.1875, 0.625, 0.1875, 0.1875, 0.1875, 0.3125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.4765489, 0.2, 0.2, 0.2, 0.6539627, 0.2, 0.2, 0.2, 0.32250252, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
710,74.29,-4.374885694592617,24551424,60.54545454545455,64.41971490048412,adc_episode_710,"[0.75, 0.1875, 0.1875, 0.25, 0.1875, 0.1875, 0.1875, 0.4375, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.77822936, 0.2, 0.2, 0.28159517, 0.2, 0.2, 0.2, 0.45953992, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
711,76.77000000000001,-3.9427222083987754,23500800,57.95454545454546,64.82315761161915,adc_episode_711,"[0.6875, 0.1875, 0.1875, 0.75, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.7116672, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
712,75.98,-4.079521583993847,23768064,58.61363636363637,59.98856912318451,adc_episode_712,"[0.1875, 0.1875, 0.1875, 0.4375, 0.1875, 0.1875, 0.1875, 0.28125, 0.53125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.34375, 0.1875]","[0.2, 0.2, 0.2, 0.43860692, 0.2, 0.2, 0.2, 0.2903414, 0.53445745, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.35277838, 0.2]"
713,71.34,-4.877671702523981,24620544,60.71590909090909,60.4458041958042,adc_episode_713,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.6875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.390625, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.6891333, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.40249643, 0.2, 0.2, 0.2, 0.2]"
714,78.2,-3.7210254642817393,25878528,63.81818181818182,65.69055944055944,adc_episode_714,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.4375, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.45075497, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
715,71.45,-4.862402980638129,24920064,61.45454545454545,63.243006993006986,adc_episode_715,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.6875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2284461, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.694826, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
716,80.66,-3.308163432621585,26836992,66.18181818181819,66.04020979020979,adc_episode_716,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.23022604, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
717,79.98,-3.4134564494168567,25399296,62.63636363636363,65.51573426573427,adc_episode_717,"[0.1875, 0.375, 0.1875, 0.1875, 0.375, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.41116095, 0.2, 0.2, 0.42423096, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
718,75.05,-4.239398815185503,23952384,59.06818181818182,64.85677783754707,adc_episode_718,"[0.75, 0.1875, 0.1875, 0.1875, 0.5625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.21875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.8, 0.2, 0.2, 0.2, 0.6196652, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2395894, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
719,62.260000000000005,-6.395313889739875,22878720,56.42045454545455,51.812130177514796,adc_episode_719,"[0.1875, 0.5625, 0.25, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.796875, 0.1875, 0.1875, 0.1875]","[0.2, 0.5700983, 0.29320297, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2]"
720,75.51,-4.181592684162507,26028288,64.1875,63.680069930069926,adc_episode_720,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.46875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.47706398, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
721,78.60000000000001,-3.654107718597334,26043264,64.22443181818181,63.76748251748252,adc_episode_721,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.3125, 0.1875, 0.1875, 0.21875, 0.1875, 0.1875, 0.1875, 0.296875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.3180665, 0.2, 0.2, 0.21934886, 0.2, 0.2, 0.2, 0.30635336, 0.2, 0.2, 0.2, 0.2, 0.2]"
722,77.88,-3.778191504191148,26178048,64.55681818181817,62.19405594405595,adc_episode_722,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.359375, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.36856517, 0.2, 0.2, 0.2, 0.2]"
723,67.96,-5.400842412035886,20927232,51.60795454545455,50.608526089295324,adc_episode_723,"[0.75, 0.1875, 0.75, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.734375, 0.1875, 0.1875, 0.1875, 0.359375]","[0.7743386, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.74778694, 0.2, 0.2, 0.2, 0.36423331]"
724,71.86,-4.770051109036393,23003136,56.72727272727273,62.28146853146853,adc_episode_724,"[0.1875, 0.1875, 0.25, 0.1875, 0.5625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.75, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.29175937, 0.2, 0.58825856, 0.2, 0.2, 0.2, 0.2, 0.2, 0.76436883, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
725,72.82,-4.608027046823189,23063040,56.875,64.07342657342657,adc_episode_725,"[0.1875, 0.1875, 0.1875, 0.75, 0.1875, 0.1875, 0.75, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.77442276, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
726,79.57,-3.494611113157135,26836992,66.18181818181819,66.04020979020979,adc_episode_726,"[0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
727,73.50999999999999,-4.51028396496722,24800256,61.15909090909091,63.06818181818182,adc_episode_727,"[0.3125, 0.375, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.40625, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.25, 0.1875, 0.1875, 0.1875]","[0.3567721, 0.40505353, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4129544, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.26176986, 0.2, 0.2, 0.2]"
728,73.47,-4.5132214492942495,24440832,60.27272727272728,65.16608391608392,adc_episode_728,"[0.1875, 0.6875, 0.1875, 0.1875, 0.3125, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875, 0.1875]","[0.2, 0.7061906, 0.2, 0.2, 0.36199483, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
