episode,top1,reward,total_macs,normalized_macs,normalized_nnz,ckpt_name,action_history,agent_action_history
124,13.200000000000001,0.132,3007872,7.417613636363636,6.522323830016137,BEST_adc_episode_124,"[0.6875, 0.6875, 0.75, 0.6875, 0.6875, 0.75, 0.75, 0.78125, 0.65625, 0.78125, 0.71875, 0.75, 0.71875, 0.703125, 0.78125, 0.75, 0.75, 0.734375, 0.796875]","[0.7273166285966929, 0.7335243205084739, 0.7824116371978312, 0.7443792749316529, 0.7488437198288778, 0.7528801222409895, 0.7640296436209567, 0.800000011920929, 0.6772874016577096, 0.781699087210472, 0.7297519445262547, 0.7645546802257576, 0.7212369180987073, 0.706026878830316, 0.7837933408484649, 0.7563958502396411, 0.7504274836298447, 0.7348445082365612, 0.800000011920929]"
125,51.629999999999995,0.5163,20280960,50.01420454545455,52.545051102743415,BEST_adc_episode_125,"[0.3125, 0.75, 0.75, 0.5625, 0.5, 0.0625, 0, 0.09375, 0.09375, 0.09375, 0.25, 0.375, 0.1875, 0.625, 0.328125, 0.328125, 0.078125, 0.125, 0.46875]","[0.35096780990105014, 0.7744951043500246, 0.800000011920929, 0.5979426750064127, 0.5525745586050471, 0.11610963704154087, 0.05000000074505806, 0.12132609219309759, 0.11934425810572598, 0.11952017305443566, 0.2508085272400707, 0.38972216406483806, 0.20849148545119603, 0.6341028949458588, 0.33409433958764484, 0.33457930550876014, 0.09149950733530353, 0.12809669762198708, 0.05000000074505806]"
126,65.75,0.6575,20239488,49.91193181818182,37.30500268961807,BEST_adc_episode_126,"[0.3125, 0.375, 0, 0.6875, 0.125, 0.25, 0.125, 0.40625, 0.09375, 0.15625, 0.1875, 0.03125, 0.03125, 0.21875, 0.53125, 0.578125, 0.53125, 0.5625, 0.59375]","[0.3373273659846293, 0.40758805084757177, 0.05087759271075606, 0.7127882902046883, 0.13299973582345143, 0.3041088903936231, 0.1375488939159119, 0.42378423465084764, 0.11705120352530501, 0.18218105486029554, 0.19406607339799897, 0.05000000074505806, 0.05000000074505806, 0.2302640236270768, 0.24402949522532963, 0.07268526121534982, 0.15110049221763155, 0.418017442118951, 0.6054356724763786]"
127,61.59,0.6159,20283840,50.02130681818182,37.82611619150081,BEST_adc_episode_127,"[0.1875, 0.125, 0.375, 0.75, 0, 0.25, 0.125, 0.375, 0.1875, 0.03125, 0.03125, 0.25, 0.28125, 0.171875, 0.546875, 0.4375, 0.515625, 0.578125, 0.53125]","[0.21527822229276683, 0.16058170459534937, 0.42458355523328956, 0.784637115734031, 0.05000000074505806, 0.30849120224092413, 0.15210651417122373, 0.3955373152416574, 0.20249381261504162, 0.05000000074505806, 0.05000000074505806, 0.26473403890939307, 0.28183246705768394, 0.1761207487414313, 0.5509792861799784, 0.4449557538640485, 0.13352944742520614, 0.3923536317547593, 0.2993522679663047]"
128,53.580000000000005,0.5358,20275776,50.00142045454545,52.78711672942442,BEST_adc_episode_128,"[0.5, 0, 0.375, 0.3125, 0.3125, 0.5, 0.75, 0.0625, 0.25, 0.1875, 0.1875, 0.40625, 0.09375, 0.046875, 0.296875, 0.078125, 0.1875, 0.75, 0.234375]","[0.5159700905788056, 0.05000000074505806, 0.3771106102512821, 0.3411046910924593, 0.3506777499170915, 0.5038450393860242, 0.7661706081421802, 0.08764226157878327, 0.26015537151603485, 0.2121890140128899, 0.21636667296587686, 0.4244094541343669, 0.09882291001306831, 0.055597581549537645, 0.3048687681828526, 0.08516473220478145, 0.05000000074505806, 0.5391722059607066, 0.05000000074505806]"
129,50.760000000000005,0.5076,20277504,50.00568181818181,30.567509413663256,BEST_adc_episode_129,"[0.375, 0.125, 0.1875, 0.125, 0.25, 0, 0.375, 0.03125, 0.0625, 0.15625, 0.0625, 0.5625, 0.65625, 0.28125, 0.796875, 0.21875, 0.609375, 0.5, 0.609375]","[0.4246526520226215, 0.13620784077700743, 0.2287735415835037, 0.16241409660046405, 0.25124863623243787, 0.05000000074505806, 0.3764715506548194, 0.05000000074505806, 0.08884936888354265, 0.15751411087344896, 0.08651410149612543, 0.3453641992971599, 0.6569945907581669, 0.12782255670990514, 0.800000011920929, 0.22394251321727923, 0.11387514611855375, 0.26320840301293286, 0.3727680654185823]"
130,27.92,0.2792,20280960,50.01420454545455,25.17146315223238,BEST_adc_episode_130,"[0, 0, 0, 0, 0.0625, 0, 0, 0.125, 0.75, 0.28125, 0.71875, 0.3125, 0.6875, 0.453125, 0.625, 0.46875, 0.625, 0.46875, 0.625]","[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05143937731753917, 0.11915746494149185, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05030084235985256, 0.05000000074505806, 0.05000000074505806, 0.07012229377198743, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]"
131,55.00000000000001,0.55,20046528,49.43607954545455,32.38636363636363,BEST_adc_episode_131,"[0.125, 0.3125, 0.1875, 0.3125, 0.25, 0.125, 0.1875, 0.25, 0.15625, 0.03125, 0.4375, 0.15625, 0.15625, 0.6875, 0.046875, 0.671875, 0.390625, 0.671875, 0.6875]","[0.13129332090665968, 0.3741324381432902, 0.2062085389854718, 0.3492555949032311, 0.29289183259571644, 0.1645010894602484, 0.24120516142689555, 0.28087791020112723, 0.18309750656023588, 0.05923633067026073, 0.4435041112426162, 0.16360754942274852, 0.18676088159455198, 0.6977275502956126, 0.05000000074505806, 0.5456708805634272, 0.12208092599075637, 0.38993042654900356, 0.6875207635266855]"
132,66.32000000000001,0.6632000000000001,19895040,49.0625,47.892011834319526,BEST_adc_episode_132,"[0.1875, 0.5625, 0.25, 0.0625, 0.625, 0.125, 0.625, 0.0625, 0.375, 0.03125, 0.28125, 0.09375, 0.21875, 0.375, 0.046875, 0.046875, 0.5, 0.765625, 0.484375]","[0.21377042118846737, 0.5689553421448292, 0.29980701045442154, 0.10321948551162477, 0.650940701718083, 0.15489086616050524, 0.6433516563070317, 0.06537488378339221, 0.3948520820085609, 0.05000000074505806, 0.297980929772879, 0.0979738345641871, 0.23078479485155146, 0.3808605507619181, 0.05000000074505806, 0.05000000074505806, 0.09435658496570713, 0.7679342702749686, 0.4851955789160145]"
133,39.839999999999996,0.3984,19698624,48.578125,51.42549757934374,BEST_adc_episode_133,"[0.0625, 0.4375, 0.125, 0.3125, 0.5, 0.1875, 0.5625, 0.25, 0.28125, 0.78125, 0.03125, 0.25, 0.03125, 0.328125, 0.609375, 0.140625, 0.390625, 0.046875, 0.0625]","[0.10426173324730656, 0.44830551870455687, 0.13453259339204993, 0.36698500163167314, 0.5099594815175447, 0.23630369730289924, 0.5817140585911347, 0.2795268183971067, 0.3106119068582299, 0.800000011920929, 0.05000000074505806, 0.2672435782374356, 0.05000000074505806, 0.33093125818140207, 0.6155633246319898, 0.14980957678924245, 0.39347459878342206, 0.05000000074505806, 0.07594361515711529]"
134,32.28,0.32280000000000003,18845568,46.47443181818181,52.72996234534696,BEST_adc_episode_134,"[0.1875, 0.125, 0.75, 0.375, 0.0625, 0.75, 0.625, 0.15625, 0.0625, 0.3125, 0.375, 0.28125, 0.46875, 0.09375, 0.203125, 0.5625, 0.046875, 0.109375, 0.546875]","[0.1988872002592045, 0.14304528713237152, 0.800000011920929, 0.41405502201581595, 0.1041097715359141, 0.800000011920929, 0.6387781604594146, 0.16156484251092987, 0.07391988542273187, 0.34312508088231164, 0.40248032284056745, 0.28770105580101335, 0.4805541408755629, 0.09682129512207169, 0.21220165096166183, 0.5726940066499893, 0.056389692538160396, 0.10972088047919154, 0.5522684877756252]"
135,55.88999999999999,0.5589,19954944,49.21022727272727,56.633270575578265,BEST_adc_episode_135,"[0.25, 0.0625, 0.5625, 0.25, 0.5625, 0.3125, 0.25, 0.125, 0.375, 0.59375, 0.625, 0.09375, 0.15625, 0.25, 0.0625, 0.375, 0.359375, 0.125, 0.109375]","[0.2697082593247824, 0.10229398048624307, 0.6212398441743666, 0.2878756353258711, 0.5765047381830573, 0.32935641938185367, 0.29736860647844, 0.15197312290701837, 0.3932893942702217, 0.604938893562553, 0.6377811055518109, 0.11989825924548994, 0.17434103948536273, 0.2630442911703872, 0.06372646375127841, 0.38188806064633535, 0.36704370429163385, 0.12980543365211017, 0.12287807332754216]"
136,37.67,0.37670000000000003,20286720,50.028409090909086,25.013448090371167,BEST_adc_episode_136,"[0, 0, 0, 0, 0, 0, 0, 0.375, 0.6875, 0.34375, 0.6875, 0.375, 0.6875, 0.375, 0.671875, 0.390625, 0.671875, 0.390625, 0.671875]","[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05280568378384177, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]"
137,45.9,0.45899999999999996,20293632,50.04545454545455,29.683297471759012,BEST_adc_episode_137,"[0.4375, 0.5, 0.1875, 0.125, 0, 0, 0.0625, 0.09375, 0.5, 0.21875, 0.15625, 0.03125, 0.53125, 0.65625, 0.640625, 0.265625, 0.703125, 0.34375, 0.6875]","[0.49127297134693754, 0.5452486568186284, 0.22871850413502484, 0.17576225173641385, 0.05000000074505806, 0.05000000074505806, 0.06326104016315967, 0.12116714026314743, 0.5075825800289995, 0.23865177739660343, 0.17035115177727028, 0.05000000074505806, 0.3973901629337464, 0.1672582765975005, 0.6549677998980443, 0.2780959546694489, 0.7093463384923531, 0.19319367375945848, 0.14556154914126046]"
138,52.64,0.5264,20279232,50.00994318181819,39.48359332974717,BEST_adc_episode_138,"[0.0625, 0, 0.4375, 0.3125, 0.0625, 0.125, 0.4375, 0.5, 0.03125, 0.1875, 0.53125, 0.375, 0.15625, 0.375, 0.140625, 0.40625, 0.578125, 0.515625, 0.59375]","[0.08499790021243092, 0.05000000074505806, 0.48519729673554646, 0.34246981741737287, 0.11444435652213403, 0.12571608895109013, 0.4888820228239654, 0.513395728187089, 0.05000000074505806, 0.2172580755304571, 0.5526710585010193, 0.3807101512852583, 0.17560562623010478, 0.37649279992990314, 0.1479510269628272, 0.41513690944011733, 0.19307821013523388, 0.12080679080482154, 0.45249892235879186]"
139,54.230000000000004,0.5423,20056896,49.46164772727273,46.56737493275955,BEST_adc_episode_139,"[0.125, 0.375, 0.125, 0.0625, 0.25, 0.1875, 0.5, 0.6875, 0.21875, 0.21875, 0.15625, 0.6875, 0.28125, 0.109375, 0.75, 0.15625, 0.171875, 0.21875, 0.328125]","[0.13912434211672592, 0.4137293154041262, 0.16208298524204814, 0.09219795664839667, 0.28264017409190895, 0.2439730520074051, 0.5019593385831247, 0.697680102216115, 0.22632799108543955, 0.2358621828248175, 0.18600404519220376, 0.7049027515267647, 0.29515798068509336, 0.12130882421999531, 0.7571357094900272, 0.16923830243473306, 0.17807839816279372, 0.22980307452006118, 0.34324727986493875]"
140,42.059999999999995,0.4206,20287872,50.03125000000001,35.56011296395912,BEST_adc_episode_140,"[0, 0, 0.375, 0.3125, 0, 0.25, 0.3125, 0.25, 0.625, 0.125, 0.125, 0.28125, 0.28125, 0.3125, 0.609375, 0.78125, 0.265625, 0.09375, 0.78125]","[0.05000000074505806, 0.05000000074505806, 0.43133459827237514, 0.3333236943742254, 0.05000000074505806, 0.25928468737835175, 0.3669307237299813, 0.2775948853134797, 0.6279189523406694, 0.13247675561973588, 0.12615003404068806, 0.3098653533938583, 0.31015620355346096, 0.3129217890290214, 0.6111643762139392, 0.7931305037798593, 0.2773976453669247, 0.05000000074505806, 0.5357133589173653]"
141,56.97,0.5697,20276928,50.00426136363636,46.167294244217324,BEST_adc_episode_141,"[0.625, 0.1875, 0.5625, 0.125, 0, 0.0625, 0.3125, 0.21875, 0.46875, 0.34375, 0.0625, 0.375, 0.53125, 0.234375, 0.0625, 0.3125, 0.265625, 0.65625, 0.421875]","[0.6506069550638959, 0.1906990285602348, 0.5668721069529254, 0.12544698360937184, 0.05000000074505806, 0.10843517489748274, 0.3200389061940811, 0.244983061962799, 0.48002912724269964, 0.34644339943496966, 0.07216909481842296, 0.37550505330094736, 0.5537379681131817, 0.2495048383854891, 0.06277632736629721, 0.3177601213411708, 0.2696171015713846, 0.0828725729741784, 0.42354469479283985]"
142,32.220000000000006,0.32220000000000004,20286720,50.028409090909086,25.013448090371167,BEST_adc_episode_142,"[0, 0, 0, 0, 0, 0, 0, 0.375, 0.6875, 0.34375, 0.6875, 0.375, 0.6875, 0.375, 0.671875, 0.390625, 0.671875, 0.390625, 0.671875]","[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05986370855349288, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.06469121923435764, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.06691517446690369, 0.05000000074505806]"
143,30.240000000000002,0.3024,18581760,45.82386363636364,53.61081226465841,BEST_adc_episode_143,"[0.0625, 0.125, 0.75, 0.375, 0.25, 0.25, 0.3125, 0.6875, 0.46875, 0.3125, 0.5625, 0.40625, 0.21875, 0.125, 0.0625, 0.5625, 0.28125, 0.125, 0.109375]","[0.06746322879833222, 0.1448679453897741, 0.7598263185013896, 0.39547013245021767, 0.2715583619373317, 0.2964341420420537, 0.3282583909516093, 0.7144264564547711, 0.49448069309300263, 0.3425046942485667, 0.5715839774833237, 0.4291234774923175, 0.23380791240522109, 0.1363600546314078, 0.07149337358093881, 0.5722748262353586, 0.28887483699603667, 0.12966489351188468, 0.12125454281321521]"
144,45.52,0.45520000000000005,20155392,49.70454545454545,28.83606777837547,BEST_adc_episode_144,"[0.4375, 0, 0, 0.25, 0.25, 0.125, 0.125, 0.03125, 0.03125, 0.53125, 0.25, 0.21875, 0.5625, 0.5625, 0.53125, 0.578125, 0.53125, 0.5625, 0.671875]","[0.49963242493955606, 0.05000000074505806, 0.05000000074505806, 0.27583960581813266, 0.29668310742251963, 0.13684473176266987, 0.17475555361547504, 0.05000000074505806, 0.05659341177783267, 0.5495081664408377, 0.2629957686925475, 0.22426708476904578, 0.37584819545056136, 0.22562335721697452, 0.1472102283213, 0.25762718098132564, 0.20778008652265262, 0.17373703448680664, 0.6812779212036757]"
145,48.12,0.48119999999999996,16201152,39.953125,37.30500268961807,BEST_adc_episode_145,"[0.3125, 0.6875, 0.1875, 0.5, 0.375, 0, 0.75, 0.25, 0.28125, 0.28125, 0.28125, 0.3125, 0.0625, 0.484375, 0.359375, 0.09375, 0.6875, 0.15625, 0.796875]","[0.32512523861426135, 0.7367242685133674, 0.19918636306092052, 0.529334077728307, 0.398382838895112, 0.05000000074505806, 0.800000011920929, 0.2758852251778316, 0.30217585663488766, 0.3081854047098805, 0.30725006672893607, 0.33981644704357183, 0.08187181669606408, 0.49868632443980265, 0.371193708334281, 0.09603336053725899, 0.6995059852413119, 0.16718671624217674, 0.800000011920929]"
146,56.96,0.5696,20286144,50.02698863636363,43.93154922001076,BEST_adc_episode_146,"[0.3125, 0.0625, 0.125, 0.375, 0.5, 0.0625, 0.5, 0.375, 0.5, 0.0625, 0.25, 0.03125, 0.375, 0.0625, 0.25, 0.453125, 0.421875, 0.453125, 0.640625]","[0.31250758988410887, 0.07474845447063352, 0.12939493564203297, 0.39794126402679153, 0.5104645337460234, 0.10975992244859285, 0.5159098521107763, 0.38153181004754866, 0.5297495469426179, 0.08398771692134127, 0.25515734461229006, 0.05000000074505806, 0.4004024066193804, 0.06683607913891973, 0.2532735299160501, 0.467008833858874, 0.4348618720783658, 0.21623525456512155, 0.29030340132832844]"
147,36.83,0.36829999999999996,17150976,42.29545454545455,41.71933835395374,BEST_adc_episode_147,"[0.25, 0.5, 0.375, 0.25, 0.4375, 0.75, 0.5, 0.21875, 0.03125, 0.34375, 0.03125, 0.4375, 0.28125, 0.15625, 0.671875, 0.0625, 0.734375, 0.15625, 0.109375]","[0.29886620907179345, 0.5308231379978551, 0.39720303869055107, 0.28345929480780746, 0.4673017670572707, 0.7688578120985343, 0.5302881032468266, 0.22984009124544047, 0.05000000074505806, 0.349233186779859, 0.05000000074505806, 0.4649513269276737, 0.29499498295684634, 0.16761293825761536, 0.678419607268196, 0.06482283567160126, 0.7431068743754787, 0.1569990091190236, 0.11494201769906942]"
148,40.39,0.4039,20286720,50.028409090909086,25.013448090371167,BEST_adc_episode_148,"[0, 0, 0, 0, 0, 0, 0, 0.375, 0.6875, 0.34375, 0.6875, 0.375, 0.6875, 0.375, 0.671875, 0.390625, 0.671875, 0.390625, 0.671875]","[0.05000000074505806, 0.05000000074505806, 0.05856376948923015, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.0660141417651558, 0.0676986423534665, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05356251802168243, 0.07309457189832666, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05762083060994678, 0.05000000074505806]"
149,68.27,0.6827,20283840,50.02130681818182,47.417966648735884,BEST_adc_episode_149,"[0.1875, 0.625, 0.125, 0.375, 0.25, 0.25, 0.0625, 0.25, 0.125, 0.375, 0.34375, 0.21875, 0.28125, 0.328125, 0.15625, 0.640625, 0.09375, 0.296875, 0.40625]","[0.21866878266639692, 0.6511872283927587, 0.18744092749038468, 0.3983048608366382, 0.2922252563351555, 0.2908505079552518, 0.07459766273842354, 0.2670350935449534, 0.14973154732290322, 0.39103130752947934, 0.3712303687087925, 0.2244411492741884, 0.2995718671627065, 0.3304670091150701, 0.15953372216486908, 0.6407723910717074, 0.10015125585203721, 0.30412524282793707, 0.3427968467564365]"
150,50.150000000000006,0.5015000000000001,20288448,50.03267045454546,30.389322216245297,BEST_adc_episode_150,"[0.0625, 0.1875, 0.125, 0.375, 0.0625, 0.1875, 0.0625, 0.28125, 0.09375, 0.03125, 0.21875, 0.5625, 0.59375, 0.265625, 0.71875, 0.3125, 0.703125, 0.40625, 0.625]","[0.11340867345850413, 0.24617513533177515, 0.14279993167511276, 0.3834070590710002, 0.11723910578257152, 0.22688750916226655, 0.11756773686166738, 0.29147007241701167, 0.10005431772808362, 0.05973771564451649, 0.2370047409856571, 0.5893637632456116, 0.5939207572627534, 0.1986782781921227, 0.15030931624778113, 0.08938054824556546, 0.6147021557094461, 0.41336727375958005, 0.4527102841460997]"
151,55.45,0.5545,20135808,49.65625,39.97781065088758,BEST_adc_episode_151,"[0.1875, 0, 0.75, 0.0625, 0.3125, 0.25, 0.375, 0.15625, 0.1875, 0.03125, 0.21875, 0.1875, 0.34375, 0.140625, 0.109375, 0.765625, 0.328125, 0.640625, 0.609375]","[0.24960699387691587, 0.05000000074505806, 0.800000011920929, 0.06735480755679894, 0.355926788557101, 0.28405024055768985, 0.40577820513452323, 0.16422148044767457, 0.18868261716314072, 0.05000000074505806, 0.24514606760346713, 0.19902773912418495, 0.36144636216630327, 0.15028642437719092, 0.10976652573526227, 0.15854746189062868, 0.33005374644536944, 0.18499706465862284, 0.6133495941503148]"
152,70.38,0.7038,20279808,50.01136363636364,50.17818719741797,BEST_adc_episode_152,"[0.3125, 0, 0.625, 0.125, 0.625, 0.1875, 0.375, 0.03125, 0.1875, 0.1875, 0.25, 0.375, 0.28125, 0.359375, 0.15625, 0.109375, 0.171875, 0.75, 0.234375]","[0.33123085569555394, 0.05000000074505806, 0.6546554242336953, 0.14867954702095507, 0.6600084005011783, 0.18761629311334138, 0.41237522283721006, 0.06120148266933748, 0.21809129503222943, 0.20103419717347568, 0.27019583742817677, 0.3887422301522738, 0.2889890564040729, 0.3628112746551975, 0.16222661530291557, 0.11552236518526787, 0.08268802404599676, 0.09128623659213148, 0.23387025571338949]"
153,40.78000000000001,0.4078000000000001,16640640,41.03693181818181,34.35314685314685,BEST_adc_episode_153,"[0, 0.0625, 0.5, 0.75, 0.3125, 0.375, 0, 0.65625, 0.5625, 0.4375, 0.09375, 0.15625, 0.34375, 0.4375, 0.078125, 0.796875, 0.390625, 0.34375, 0.546875]","[0.06131930812439373, 0.08497531357447694, 0.5103325227411958, 0.800000011920929, 0.3311325254399083, 0.4169458147427584, 0.05000000074505806, 0.6745460218187314, 0.5830164567280661, 0.44651867995862654, 0.09770778792267565, 0.1749599563708981, 0.3535775718351766, 0.4529855492484942, 0.08607859501644774, 0.800000011920929, 0.4002358511255934, 0.3513330697028134, 0.5559065971657531]"
154,31.03,0.3103,20289024,50.034090909090914,25.601802044109732,BEST_adc_episode_154,"[0, 0.0625, 0, 0, 0.0625, 0, 0, 0.03125, 0.71875, 0.28125, 0.71875, 0.28125, 0.71875, 0.34375, 0.6875, 0.375, 0.671875, 0.40625, 0.65625]","[0.05000000074505806, 0.0626322948197605, 0.05000000074505806, 0.05000000074505806, 0.06766530804213246, 0.05000000074505806, 0.05000000074505806, 0.05887941336475162, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.1090742460548258, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]"
155,58.650000000000006,0.5865,19309824,47.61931818181818,42.33795051102744,BEST_adc_episode_155,"[0.5, 0.3125, 0.25, 0.25, 0.75, 0.0625, 0.1875, 0.15625, 0.03125, 0.40625, 0.15625, 0.3125, 0.09375, 0.140625, 0.171875, 0.71875, 0.109375, 0.71875, 0.25]","[0.5573848365331944, 0.35999876746444626, 0.30301317937816186, 0.26281090008075847, 0.800000011920929, 0.0984533792619629, 0.18781615277994063, 0.1738121213054944, 0.05000000074505806, 0.41918169165356967, 0.1668913829652542, 0.32857929261757585, 0.11083730736896932, 0.14945810217574526, 0.18350623711538594, 0.7263333277471616, 0.11702981096347544, 0.7214307001057201, 0.25721599844540455]"
156,53.52,0.5352,19380096,47.79261363636363,43.21207638515331,BEST_adc_episode_156,"[0, 0.6875, 0.1875, 0.1875, 0, 0.3125, 0.4375, 0.03125, 0.46875, 0.15625, 0.28125, 0.375, 0.4375, 0.1875, 0.171875, 0.25, 0.734375, 0.53125, 0.09375]","[0.05000000074505806, 0.6940912538698089, 0.21471846794491556, 0.24652350018003155, 0.05000000074505806, 0.31993856163882184, 0.4649144184656321, 0.05908458048086781, 0.4874715376418162, 0.17516168733820928, 0.30749056383125817, 0.391571491685943, 0.46065551931428733, 0.1924841688666648, 0.174210141312423, 0.2540933412355476, 0.746475571957795, 0.5324476479032865, 0.1053851385330386]"
157,32.82000000000001,0.32820000000000005,20286144,50.02698863636363,29.962345346960735,BEST_adc_episode_157,"[0.125, 0, 0.375, 0.25, 0.125, 0.1875, 0.0625, 0.03125, 0.1875, 0.03125, 0.15625, 0.75, 0.28125, 0.71875, 0.71875, 0.453125, 0.546875, 0.4375, 0.53125]","[0.17946103231741756, 0.05121834557243422, 0.4037639061810722, 0.26047996929656025, 0.1464035746383654, 0.20887558096634354, 0.11313824059646498, 0.05000000074505806, 0.20594493874874617, 0.05485153369789485, 0.18355357583262855, 0.13805145180744033, 0.08686966557619241, 0.23916334543754003, 0.7228463788079504, 0.45485556256227455, 0.5470086776075643, 0.443210037485468, 0.06831004968986355]"
158,35.31999999999999,0.35319999999999996,16906752,41.69318181818182,38.53886498117267,BEST_adc_episode_158,"[0.375, 0.25, 0.6875, 0.4375, 0, 0.25, 0.125, 0.3125, 0.25, 0.28125, 0.375, 0.6875, 0.625, 0.296875, 0.546875, 0.5, 0.4375, 0.171875, 0.203125]","[0.4293857118151195, 0.30310122691226893, 0.7015713438762703, 0.46706253545596765, 0.05000000074505806, 0.2930325660130729, 0.14445039624797393, 0.33641105786870196, 0.2623540553980917, 0.28450097077919073, 0.38240676363898585, 0.70960794782048, 0.649211850058766, 0.30984623808506456, 0.5487406653406686, 0.5103288994954424, 0.4427284256013465, 0.17508860440842017, 0.21540727578513788]"
159,65.73,0.6573,20288448,50.03267045454546,51.07584722969338,BEST_adc_episode_159,"[0.4375, 0.3125, 0, 0.625, 0.3125, 0.4375, 0.25, 0.0625, 0.03125, 0.4375, 0.3125, 0.3125, 0.15625, 0.515625, 0.09375, 0.046875, 0.28125, 0.53125, 0.5625]","[0.47038456431438935, 0.35271692586472153, 0.05000000074505806, 0.62889840587952, 0.3339596260460848, 0.48013593018487916, 0.31018515779150996, 0.08583130495616512, 0.05000000074505806, 0.4638343005945911, 0.3375099825625899, 0.3251399661353105, 0.16101857501833913, 0.519155872533409, 0.10123829083119665, 0.05000000074505806, 0.2838674120687407, 0.4561598450406691, 0.273733097474054]"
160,42.88999999999999,0.42889999999999995,20286720,50.028409090909086,25.013448090371167,BEST_adc_episode_160,"[0, 0, 0, 0, 0, 0, 0, 0.375, 0.6875, 0.34375, 0.6875, 0.375, 0.6875, 0.375, 0.671875, 0.390625, 0.671875, 0.390625, 0.671875]","[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.07538641840203547, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.06932495002691322, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]"
161,47.760000000000005,0.4776,20283264,50.01988636363637,30.520441097364177,BEST_adc_episode_161,"[0.25, 0, 0.25, 0.1875, 0.0625, 0.4375, 0.125, 0.25, 0.15625, 0.15625, 0.0625, 0.34375, 0.40625, 0.671875, 0.390625, 0.671875, 0.390625, 0.671875, 0.390625]","[0.2935783575717167, 0.05000000074505806, 0.2526102584974049, 0.2490098570638325, 0.07226599872194522, 0.4833316591914026, 0.13374759688965399, 0.2754376594850053, 0.16169072504012993, 0.16905900803017548, 0.07558645745408893, 0.3673404271823788, 0.05059000465327055, 0.34117009473748094, 0.20795068466431288, 0.2509601019990428, 0.27005159310396626, 0.0666100680933133, 0.18950827341013315]"
162,62.339999999999996,0.6234,20306304,50.07670454545454,45.108257127487896,BEST_adc_episode_162,"[0.3125, 0.375, 0.125, 0.125, 0.375, 0.0625, 0.375, 0.375, 0.1875, 0.1875, 0.71875, 0.03125, 0.21875, 0.125, 0.328125, 0.359375, 0.578125, 0.125, 0.546875]","[0.346038511924206, 0.3917999392397691, 0.14573513600707672, 0.18011123047801353, 0.37797587007321753, 0.07430326973435233, 0.4311277673529621, 0.3972259805289938, 0.20498188088219302, 0.19680719113597517, 0.7329977614246576, 0.05000000074505806, 0.2360358266338905, 0.13317298626964216, 0.32925407272689156, 0.3674893843660174, 0.5785948636410583, 0.1341061910201145, 0.29621200224246946]"
163,43.86,0.4386,20279808,50.01136363636364,35.80554061323292,BEST_adc_episode_163,"[0.1875, 0.375, 0, 0, 0.0625, 0.125, 0, 0.09375, 0.46875, 0.625, 0.375, 0.6875, 0.09375, 0.234375, 0.40625, 0.265625, 0.734375, 0.25, 0.734375]","[0.20587200083971335, 0.40617646708724925, 0.05000000074505806, 0.05000000074505806, 0.08465970973264801, 0.12840540156549135, 0.05000000074505806, 0.1068577597477075, 0.49963523848622315, 0.6261687860566443, 0.38850395903839363, 0.7151514842477031, 0.10314895179897049, 0.24551793031487157, 0.4070459969544767, 0.2005971192618784, 0.3415551440860614, 0.11233132989166945, 0.05000000074505806]"
